66.800,198.000,148.835,147.636,144.881,145.402,44,0.000,145.750,0.000,149.490,0,20140228,8101030334,êŒéÎêÏêÖån,âJó≥êÏ,
28,-26.100,158.710,
0,-20.000,157.270,
0,-15.400,156.170,
0,-8.500,152.730,
1,0.000,148.835,
2,0.000,148.700,
0,2.200,147.900,
0,4.200,147.200,
0,5.700,145.930,
28,11.600,145.570,
13,11.600,145.570,
12,16.310,144.881,
2,16.310,144.840,
0,18.010,144.460,
16,19.710,143.780,
0,20.210,142.960,
0,21.310,142.900,
0,26.310,142.610,
0,31.310,142.140,
0,36.310,142.110,
0,41.310,142.160,
0,46.310,142.740,
0,51.310,143.000,
16,53.610,143.780,
0,54.110,144.140,
13,57.410,145.240,
12,57.830,145.402,
2,57.830,145.320,
0,60.560,145.630,
0,63.560,145.770,
0,65.660,146.360,
18,67.860,147.636,
2,67.860,147.530,
28,71.260,149.450,
4,72.260,149.500,
4,74.660,149.480,
5,75.360,149.500,
0,75.660,149.430,
0,75.860,149.440,
5,79.460,153.250,
0,81.160,153.250,
0,83.960,152.360,
0,87.860,152.870,
28,90.860,153.250,
