45.000,199.000,399.283,399.349,397.713,395.858,81,0.000,397.110,0.000,397.110,0,20210113,8101030410,êŒéÎêÏêÖån,î¸âlêÏ,
0,-21.590,399.430,,,,,,,,,,,,,,
0,-17.290,399.460,,,,,,,,,,,,,,
0,-13.680,399.290,,,,,,,,,,,,,,
0,-9.430,399.330,,,,,,,,,,,,,,
0,-3.890,399.280,,,,,,,,,,,,,,
0,-3.030,399.100,,,,,,,,,,,,,,
5,-2.040,399.050,,,,,,,,,,,,,,
0,-2.040,398.750,,,,,,,,,,,,,,
0,-1.740,398.750,,,,,,,,,,,,,,
5,-1.740,399.050,,,,,,,,,,,,,,
0,-0.900,399.120,,,,,,,,,,,,,,
1,0.000,399.283,,,,,,,,,,,,,,
2,0.000,399.180,,,,,,,,,,,,,,
0,1.480,399.280,,,,,,,,,,,,,,
0,2.700,399.820,,,,,,,,,,,,,,
0,3.530,400.000,,,,,,,,,,,,,,
0,3.940,400.050,,,,,,,,,,,,,,
14,4.390,400.060,,,,,,,,,,,,,,
0,5.650,400.030,,,,,,,,,,,,,,
14,6.910,400.010,,,,,,,,,,,,,,
0,8.350,399.850,,,,,,,,,,,,,,
0,12.410,397.890,,,,,,,,,,,,,,
0,15.870,397.910,,,,,,,,,,,,,,
0,18.340,397.940,,,,,,,,,,,,,,
0,20.730,397.670,,,,,,,,,,,,,,
0,22.060,397.670,,,,,,,,,,,,,,
0,24.630,397.770,,,,,,,,,,,,,,
0,29.860,397.700,,,,,,,,,,,,,,
12,33.000,397.713,,,,,,,,,,,,,,
2,33.000,397.710,,,,,,,,,,,,,,
13,33.600,397.640,,,,,,,,,,,,,,
0,40.050,394.100,,,,,,,,,,,,,,
0,42.190,393.410,,,,,,,,,,,,,,
0,43.580,393.080,,,,,,,,,,,,,,
16,44.360,392.980,,,,,,,,,,,,,,
0,44.810,392.880,,,,,,,,,,,,,,
0,45.890,392.890,,,,,,,,,,,,,,
0,46.570,392.680,,,,,,,,,,,,,,
0,49.690,392.600,,,,,,,,,,,,,,
0,50.590,392.740,,,,,,,,,,,,,,
0,51.210,392.570,,,,,,,,,,,,,,
0,52.340,392.510,,,,,,,,,,,,,,
0,53.500,392.690,,,,,,,,,,,,,,
0,54.790,392.400,,,,,,,,,,,,,,
0,57.550,392.430,,,,,,,,,,,,,,
0,59.410,392.350,,,,,,,,,,,,,,
0,60.850,392.350,,,,,,,,,,,,,,
0,62.940,392.520,,,,,,,,,,,,,,
0,63.750,392.660,,,,,,,,,,,,,,
0,64.640,392.720,,,,,,,,,,,,,,
0,65.190,392.580,,,,,,,,,,,,,,
0,67.090,392.530,,,,,,,,,,,,,,
16,67.940,392.970,,,,,,,,,,,,,,
0,69.570,393.130,,,,,,,,,,,,,,
0,72.150,393.010,,,,,,,,,,,,,,
0,73.460,393.440,,,,,,,,,,,,,,
0,75.630,393.500,,,,,,,,,,,,,,
0,77.440,393.910,,,,,,,,,,,,,,
0,81.660,393.970,,,,,,,,,,,,,,
0,85.480,394.010,,,,,,,,,,,,,,
0,88.740,393.920,,,,,,,,,,,,,,
0,92.080,394.040,,,,,,,,,,,,,,
0,92.230,394.270,,,,,,,,,,,,,,
9,93.940,394.320,,,,,,,,,,,,,,
9,97.320,395.640,,,,,,,,,,,,,,
12,97.880,395.858,,,,,,,,,,,,,,
2,97.880,395.780,,,,,,,,,,,,,,
0,100.690,395.870,,,,,,,,,,,,,,
0,104.170,397.500,,,,,,,,,,,,,,
13,105.750,398.000,,,,,,,,,,,,,,
0,111.140,398.150,,,,,,,,,,,,,,
0,116.320,398.250,,,,,,,,,,,,,,
0,122.020,398.700,,,,,,,,,,,,,,
0,125.420,398.970,,,,,,,,,,,,,,
0,126.750,399.110,,,,,,,,,,,,,,
18,127.860,399.349,,,,,,,,,,,,,,
2,127.860,399.180,,,,,,,,,,,,,,
0,130.800,399.110,,,,,,,,,,,,,,
0,137.040,398.970,,,,,,,,,,,,,,
0,142.630,398.750,,,,,,,,,,,,,,
0,148.420,398.560,,,,,,,,,,,,,,
