C/E,Year,Month,Day,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m41,m42,m43,m44,m46
0,1987,1,1,2.2054503784331705,-4.728159184677372,0.39970713539139885,1.5152589509530339,1.79335635376817,2.56612823880062,2.69195199331161,2.81602859132342,1.94104424265573,2.30336349753429,1.99240853872043,2.43790911741182,2.59958544276735,1.79115263484496,2.42213562280235,2.30344121610465,2.88511555155547,1.48250113588037,2.62593826672413,2.48643775544325,2.47624700851483,2.47885857192666,2.77457371780907,0.453130822279008,2.35981293295389,2.07331225371744,1.66731751328514,2.3926888968746,2.65703663449016,2.18910545960639,1.85196309607974,2.41264363686762,2.55181215666811,2.3147133726728,2.78302093473439,0.276008045424399,2.48668718818809,1.68046046368863,0.300509853835145,2.77705304503758,1.62685919046465,2.73030959902551,2.3274894385287,0.742927413068412,2.45111244149135,0.824271233298749,1.6545455741892,2.50710054289998
0,1987,1,2,1.6790937107781072,-5.766744858759038,0.33506790969961076,1.2845783474435981,1.36523113005753,2.42195546577512,2.54631639382237,2.76882414601485,1.9783897437078,1.97072812725573,1.92681026658494,2.23363939632237,2.51485797385348,1.61010373783755,2.3437915386051,1.97007107959198,2.66948859922894,1.30028163505879,2.40994806199069,2.35539795618818,2.21189471282073,2.35154088587203,2.60353519898314,0.342585958856642,2.22915748426799,1.80425756369249,1.50898657588532,2.43484147775486,2.33152203168047,2.06555371287737,1.91685767960171,2.29907599743317,2.32196421322071,2.27594569186039,2.59406114768306,0.169933269736296,2.28156047033526,1.44907949715911,0.186670054338061,2.58650643557633,1.02000656037364,2.68482308661585,2.1719654463587,0.577685917203156,2.33274542937711,0.770113307126438,1.61897703275485,2.23846999836627
0,1987,1,3,5.237833344597352,-1.7477749110814944,0.26431136923663123,1.273749231424112,4.28618181519845,2.73185527333387,2.84041578060261,2.85461691160964,2.36001813948846,2.62865228517738,2.06644428552983,2.55317838520161,2.71126923117409,3.05985942122942,2.54191830485701,2.6295121419897,3.0980212634598,2.53465854792146,2.79021757094775,2.53536587005902,2.6927871347075,2.60744666041215,2.87871799250211,1.1276631250828,2.54480325259486,3.67486265667738,2.60139822534991,2.47721201798283,2.41774620370159,2.44590176074203,1.97931989913022,2.48395913797652,2.74532852697694,2.23650138385516,2.58618178952199,0.102872760390189,2.64654021148258,1.31468073909304,0.114060061180157,2.56116145807718,1.91474826818184,2.73054981220274,2.49119668160502,0.443052644072161,2.79315368478126,0.721151757777226,1.58604219360468,2.8172625050215
0,1987,1,4,0.5576337215821904,-5.911166432189036,0.3754723857071818,1.210613441801069,0.455236501005115,2.41794403326721,2.54272762900901,2.76429799475731,2.32888541507856,2.24991281174767,1.95844123714972,2.1905468476304,2.52751436075835,1.76762435759931,2.3647258031282,2.24983859565914,2.65128751801333,0.912412235009883,2.37005598947738,2.40681115240785,2.16482031617573,2.35438926879,2.56336085699351,0.114311736627328,2.47331356789658,1.22349279375672,1.168275126854,2.5027576987454,2.17437310751154,2.39031125093772,2.03293854592569,2.25759598260126,2.28620960445455,2.19654079068371,2.53125887605565,0.0613994322039233,2.24443539368409,1.22607307669651,0.068738164679322,3.24071521326451,1.51433122874206,2.67410286078769,2.44921013335761,0.3231754422064,2.33146727090274,0.676344370074688,1.55551898457384,2.21772975806554
0,1987,1,5,0.03627889420315156,-6.8389884343041585,0.24282937015728231,1.3765236721373506,0.0295549675774056,2.11163764405169,2.22951627913404,2.66057194774388,1.63264209665905,1.93564494197162,1.80924464109126,1.82513458163174,2.33654282365148,0.836590651203692,2.18337572905831,1.93489518598183,2.2050533297899,0.731632462039839,1.94490079407056,2.13864398887346,1.66173770698486,2.07953382651948,2.27577112011367,0.00721315219765778,1.92037620737057,0.98478698853477,1.00869878019781,2.50469079125867,1.81783250808721,1.86229208061351,2.06915448526469,2.08785564370485,1.85717037144887,2.15686078320612,2.40389836695695,0.0362076112366897,1.84276068218934,1.15898097328934,0.0409423130443526,2.47308240387301,0.842199062168734,2.54949035189779,1.86130794813487,0.228950716882051,2.01449229432065,0.635022463156307,1.5272229397589,1.68691449600812
0,1987,1,6,0.22958809702378796,-5.804567444253119,0.31375953262715356,1.426991439247032,0.186584341062858,1.85727890427292,1.96996979163947,2.56675365363202,1.27725776915368,1.65205542426459,1.69148756585642,1.54229273161865,2.17980765492088,0.357897239535105,2.0330275288382,1.65078234249599,1.91812992167851,0.798447346829468,1.62708465052402,1.89254140580908,1.31386029470584,1.85578835050065,2.0775131081006,0.0450274210645982,1.56730576433537,1.03714783914153,1.06676315860978,2.48142515164424,1.46183542599942,1.53627289374932,2.08262156476706,1.92553703419971,1.56602677372872,2.11743056635747,2.22042183674855,0.0211315306836385,1.54347504940854,1.10212595430536,0.0241419498662633,1.98892854345945,0.634513894955832,2.3920285570141,1.47887467564795,0.147371897168827,1.76010806126799,0.596718863365681,1.50098925819411,1.35582274291861
0,1987,1,7,0.20842921076200793,-3.936359020955084,0.23881709138721624,1.4886969682637279,0.169084760965092,1.63805397773996,1.74438699208477,2.47688502499714,1.09923813934316,1.41366716164556,1.58615807329562,1.30495375835605,2.0434311347556,0.24192992321973,1.90336518994228,1.41203538681561,1.68950110975598,0.790822193294853,1.36369973025343,1.67525790492881,1.04384178321119,1.65614158164191,1.92443210246675,0.0406457427080095,1.36509520885587,1.04222793096686,1.05946883154089,2.43625046104843,1.08180700952778,1.3408802982427,2.07155573616821,1.76251780649405,1.34307533945807,2.07861548743328,2.01169723777798,0.0122221838866507,1.29645198044175,1.05040792955345,0.0141115872105168,1.72286681480131,0.479121061066658,2.22201268899709,1.2607693689922,0.0887647371631812,1.56898135531054,0.56109552796104,1.47666696750104,1.11892953056901
0,1987,1,8,4.60197058523068,-1.2023571542136577,0.32878280982625624,1.53078749467909,3.75189278021159,1.95511473646224,2.05280409697552,2.54958705964938,1.5619813513125,1.97890150836331,1.67561884105029,1.66780758955116,2.20206636400479,2.34119826883714,2.05646733221521,1.97870777731209,2.24111946322199,2.31414744271077,1.83334058273009,1.80881089316847,1.67475713634402,1.91234141074669,2.19263965627139,0.958628103195892,1.78398368936532,3.28876299825694,2.34404817694149,2.39503427888726,1.34194157124386,1.73231645897017,2.05034294799763,1.90449506406233,1.88406247666907,2.04021143476343,1.98469884898732,0.00701339689258515,1.74583831858669,1.00166284657497,0.00818566651249096,1.7256364812646,1.45506212081656,2.18842457186116,1.70236765608674,0.0512939899861973,1.98271184272416,0.527886220332162,1.45411660425731,1.88572157708873
0,1987,1,9,7.029742295004255,-5.107292647822269,0.3201723024480217,1.5465203613489096,5.78024946042559,2.51832964518735,2.61021325995232,2.70829330925051,2.62545417563109,1.68905002173133,1.9159460685175,2.34414983660917,2.53541868541897,4.20060017114815,2.38136196609141,1.68824906470545,3.07545616058279,3.15679735747204,2.60183660911111,2.27003301998489,2.63187146116673,2.40601945364751,2.73484828567225,1.56883843709771,2.74124222857676,4.57993414603709,3.05158406981983,2.38349951156337,1.90282291583714,2.68859317700387,2.04092637737642,2.21099911762954,2.71464361054021,2.00232917067459,1.94027768086413,0.00399639000601911,2.47918268770516,0.955015432817441,0.00471630214396879,2.77428115988236,1.16483587744,2.31403776806372,2.7461627139221,0.0288150852735339,2.7396408035958,0.496878826846981,1.43320901937476,2.95994702610762
0,1987,1,10,1.6171945271939903,-9.403589360923577,0.2649957254650878,1.5738996358132715,1.33011761841439,2.36378461230757,2.47254301688539,2.66410496638748,2.67717027040744,1.44269731022741,2.06190316712737,2.16495266320846,2.45493676367813,2.79499488058182,2.30643569630567,1.44146065122027,2.81821548942961,1.28086104750313,2.38242128778629,2.31526055682561,2.322893576633,2.28600822546995,2.56912081539276,0.344077021286282,2.85081308319627,1.77038321647625,1.47106775700344,2.3827984244438,2.01258798522816,2.78914926926302,2.04360707884957,2.10285433207559,2.43550150443261,1.96516700373898,1.84361344041639,0.00226309187196305,2.26664704534958,0.910165115993818,0.00270115272021533,3.8351075691296,0.598971554286157,2.35984839662266,2.90841805520843,0.0158597108640567,2.38412153496494,0.467894376745683,1.41382452667948,2.5450756436077
