C/E,Year,Month,Day,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m41,m42,m43,m44,m46
0,1986,1,1,18.925451077076467,-0.5942386241646098,0.4527962738747205,7.7649348986125935,17.542440306485,12.9482066884366,13.1177460051961,12.8805632648547,7.39909501881297,5.95047940608851,12.0075602212137,13.0789187078245,12.8026381461015,13.0499072180171,13.0269781661369,7.1451287165886,12.9390043409423,19.2434736856535,13.2065665816538,12.3200003034537,12.8977263387526,13.8960068571015,12.7747185915142,10.8036960409058,12.4612541155818,17.2001991318917,15.328153124418,12.9580516232757,11.5466335832107,12.3195614052303,12.9469031301366,13.0527685667308,13.098554208869,6.84960132113099,6.26301390887236,0.536584550797943,12.8707482028512,1.96148052963208,0.575725142430561,13.4559178719419,7.87573619859517,12.887824648672,12.6180634845496,5.28542848435877,12.3730406230015,2.87514352124001,4.99210987790456,13.2193764774806
0,1986,1,2,11.262412754771184,-3.3030046821026082,0.36243390550341187,5.072426894343651,10.4564799888453,12.1066713104921,12.343653591175,12.1485704298324,6.55367121468791,3.73708482429619,12.7449989264138,12.1405568676298,12.1532908504284,12.1409080986368,12.2909413411717,4.4549691104803,11.9629687778427,12.7231321180759,12.1096495053405,12.5273557265589,12.0980934702701,11.6910336722223,12.1885600294578,6.35100550677647,12.0582214693543,10.5913816031759,9.55977661753107,11.8861182193559,11.9733929001099,11.9006398775142,12.1107823530481,11.4872005777877,12.0065353153144,5.48964961257006,5.34275366441095,0.319749115074981,12.0751364082344,1.753805745736,0.343220248560633,12.0690297347401,3.95341376845277,12.0911322831535,12.321083886593,4.8198074217346,12.0445840521653,1.96204787930294,4.09338362613663,12.2250381831508
0,1986,1,3,2.0065395232778513,-3.5085031540160823,0.4490677394461574,2.9737459978655285,1.86099052519255,7.80239336292741,8.25520586214725,8.31130025590497,4.26129238885688,2.26936192859157,8.97519887425068,7.73655375454691,8.43690266683348,7.81285556339133,8.31762381715667,2.69772211718808,7.66893444220455,4.79224282966292,7.41268889854983,8.37373859014319,7.8822768803107,7.82010572333437,7.9281057038395,1.07389456896424,8.24715912691194,2.4289934266861,2.51111329849548,8.95174284888769,9.06074221733093,8.08416273597443,7.80003720346834,7.78476525029413,7.33816119576595,4.07424867748514,4.58609878560219,0.187854806747319,7.87573342346293,1.55655324940469,0.201728291142882,7.14921510889029,2.09139234576788,7.90112136811094,8.290998944689,4.32886132435198,8.30069313315235,1.4134903757243,3.32898423956448,7.64148643523008
0,1986,1,4,6.247403293210728,0.7647614067583269,0.5138895744772594,3.770433297758805,5.79324223511097,6.96176897393195,7.40088507260995,7.54980891856669,2.59502566060554,4.25864643524733,7.06858567513797,6.97458260116119,7.66957726472325,7.02975885503251,7.46898296297875,4.59020549835888,7.35680298470718,8.37054706210973,6.76365330757774,6.61281184806013,7.01469902172586,8.31882436601942,6.98159676925051,3.32805822909425,7.15477221643539,5.9963553150714,5.72343862203946,7.30024659640631,7.56340945324826,7.00443304223757,6.95594481167773,7.54620725986593,6.69763723772093,3.8608314726707,4.20917263315145,0.109038841337088,7.0158455761183,1.37256912248706,0.117135430488608,6.32934103199404,2.50132463689017,7.04504772622287,6.99143116610938,4.28884432596157,7.1706196355475,2.47074278619109,2.75022852809326,6.89739746169972
0,1986,1,5,20.14556240919485,-3.4007556590610033,0.4395806047678147,5.300183564567769,18.7456362141521,12.165454011699,12.3005723498009,12.0267648981013,1.64826854440562,2.61138315814296,10.84254970801,12.3865548781066,12.007108695083,12.3304473914603,12.2054382455663,2.7878991990379,12.9582952086414,20.3075927112578,12.590886936246,11.2377380744212,12.0969523163301,13.4298710685531,12.0652450965875,11.4386679468529,11.6304400377048,18.3114997038565,16.4249867375393,11.842261728174,10.6019929441876,11.5007298594209,12.1640199626656,12.6363992357401,12.4945461459052,3.43552408272516,3.87824310577981,0.062637740648334,12.071082521656,1.20359268427562,0.0673136515570285,12.9852508311386,1.39162691861646,12.083760560151,11.6895715201407,4.01686572116304,11.557154528304,1.6504196680702,2.33821071988737,12.5188213696391
0,1986,1,6,18.115089587290832,-4.357024724642273,0.4285775532542764,5.074271077908218,16.9020134418749,14.4149468517956,14.5031727583771,14.4647795488725,2.4469192483113,1.54553095293152,14.7990485816633,14.6558534336959,14.5323622667316,14.6328027027767,14.4815201765465,1.63534992780231,14.3676420092724,18.6892185978676,14.8372154140393,14.5621179781181,14.3388639850985,13.789558900247,14.7809294997762,10.4825972656215,14.0446906977428,16.656655082367,14.9951853604906,14.5076917665126,13.4129129443757,13.8787032118774,14.4197973870213,14.1175158456128,14.7260676550453,2.77404039286142,3.50622790977227,0.0356593706020815,14.3006214152044,1.05025815888955,0.038337245017335,15.3172526840139,0.803516127153811,14.3051711775111,14.3966431265879,3.65660873678153,13.9619051929908,1.16957477681939,2.0556781681348,14.7957015419929
0,1986,1,7,9.075092649263281,-1.253491136567201,0.4699014507225265,3.869097118463181,8.47147189757522,12.038618329012,12.3226447012084,12.1231749723813,3.67405384646736,0.838892521080872,13.2430048737341,12.1347757502495,12.2116130625837,12.1435558178857,12.2924598887054,0.880982297729866,11.4811405264465,10.8928093792637,12.028702517569,12.773586067671,12.043720624971,10.8730678958857,12.3414715193385,5.09518935088274,12.245973032177,8.64301918057491,8.01703056812439,11.5640057577728,12.5494810338324,12.0486270521924,12.044661805342,11.4237134722956,11.9296928383934,2.07032667214278,3.09541923371017,0.0201401529272051,12.018458281408,0.912519309818619,0.0216609249127331,11.9800095444768,0.493077677845153,12.033585214175,12.4496411976983,3.28667225900208,12.2309257257507,0.874184229925089,1.86666162502266,12.1430638692046
0,1986,1,8,12.417083761809703,-0.7082805408669847,0.5026839051355562,3.2854130202774816,11.6035249018164,11.9907383652575,12.2877387715774,12.1390180456974,2.96785071388161,0.368517300342602,12.3541796131465,12.0995314325991,12.2263904822225,12.1129334667908,12.2692131635028,0.385188441413557,11.5390305143526,13.7852224021883,12.0054778116237,11.9692169877228,11.9906047710902,11.7778091446297,12.149030435764,6.97350605559679,12.085915571172,11.5653514800388,10.642654488165,11.6388119348375,12.1899436441495,11.8923260173095,11.9914488499605,12.0702335098443,11.9082184261912,1.45597656147958,2.67247131701141,0.0112952112385311,11.9675162695175,0.789810415364771,0.0121524224963477,11.9949557310266,0.294159170682644,11.9892279734813,12.07565717741,2.94082184224109,12.0745776880675,1.05759724300617,1.74235646355498,12.1015521075204
0,1986,1,9,7.206383243587272,-1.3827431565686545,0.6320721711615418,5.712358591248666,6.73108525996794,9.77960743073998,10.2194742315528,10.1131276664574,1.90109579076848,0.145090366088038,10.164242718788,9.88515932533648,10.2248237045431,9.92247139074454,10.2303870735488,0.150556846888288,8.99142213841089,9.26916517869499,9.67392356022163,10.0099432374353,9.82279561701962,9.68459778497963,9.92292100418178,3.94465346698956,10.072410688852,6.85436383392242,6.58821806305724,9.46275957337385,10.4755378722762,9.87781503105352,9.77869036633662,9.87554923792778,9.58994070239855,0.978531634095227,2.26285088829937,0.00629475983948473,9.80897021397245,0.68126924065287,0.00677457897991805,9.40981196818015,0.17177813627932,9.83486881439867,10.0670371728703,2.62716135310897,10.0580189049815,0.759241335169951,1.66160958783768,9.79434033880258
0,1986,1,10,7.289651865349043,-2.7393014318508424,0.628353787064454,3.856187833511206,6.80593831404824,8.50913684509884,8.98969978804056,8.98373951801032,1.2303665463615,0.0571240867293406,8.60701770356114,8.65141444042709,9.10470089307533,8.69244318094313,9.02509271373827,0.0588474665796079,7.79464072005432,9.31669124356604,8.45511720909303,8.39203131115107,8.55487368334914,9.13312528959097,8.62987238172645,3.94211434313126,8.71865706105297,6.90401405042463,6.64964467429157,8.28161036412296,9.0497028343106,8.55359357609611,8.50533127331748,8.9630931936778,8.38014398800686,0.634915992066454,1.88517886620475,0.00348823221491294,8.54768945977536,0.585855329411202,0.00375515955238106,8.16956805691368,0.0990759569635034,8.57544714043698,8.65359347715593,2.3456851172605,8.72892368005553,0.571340778978009,1.60963233145248,8.53618970877538
