14.089,83,21.364,21.194,,,160,,,,,1,20211008,8101030031,êŒéÎêÏêÖån,ñLïΩêÏ
3,3,18.32,,,,,,,,,,,,,
4,4,17.82,,,,,,,,,,,,,
5,5,17.3,,,,,,,,,,,,,
6,6,16.74,,,,,,,,,,,,,
7,7,16.33,,,,,,,,,,,,,
8,8,16.24,,,,,,,,,,,,,
9,9,16.2,,,,,,,,,,,,,
10,10,16.16,,,,,,,,,,,,,
11,11,16.12,,,,,,,,,,,,,
12,12,16.06,,,,,,,,,,,,,
13,13,16.01,,,,,,,,,,,,,
14,14,15.97,,,,,,,,,,,,,
15,15,15.93,,,,,,,,,,,,,
16,16,15.89,,,,,,,,,,,,,
17,17,15.88,,,,,,,,,,,,,
18,18,15.8,,,,,,,,,,,,,
19,19,15.77,,,,,,,,,,,,,
20,20,15.77,,,,,,,,,,,,,
21,21,15.75,,,,,,,,,,,,,
22,22,15.73,,,,,,,,,,,,,
23,23,15.72,,,,,,,,,,,,,
24,24,15.73,,,,,,,,,,,,,
25,25,15.78,,,,,,,,,,,,,
26,26,15.78,,,,,,,,,,,,,
27,27,15.79,,,,,,,,,,,,,
28,28,15.78,,,,,,,,,,,,,
29,29,15.79,,,,,,,,,,,,,
30,30,15.79,,,,,,,,,,,,,
31,31,15.77,,,,,,,,,,,,,
32,32,15.75,,,,,,,,,,,,,
33,33,15.74,,,,,,,,,,,,,
34,34,15.73,,,,,,,,,,,,,
35,35,15.73,,,,,,,,,,,,,
36,36,15.75,,,,,,,,,,,,,
37,37,15.78,,,,,,,,,,,,,
38,38,15.85,,,,,,,,,,,,,
39,39,15.87,,,,,,,,,,,,,
40,40,15.83,,,,,,,,,,,,,
41,41,15.76,,,,,,,,,,,,,
42,42,15.71,,,,,,,,,,,,,
43,43,15.74,,,,,,,,,,,,,
44,44,15.74,,,,,,,,,,,,,
45,45,15.72,,,,,,,,,,,,,
46,46,15.7,,,,,,,,,,,,,
47,47,15.69,,,,,,,,,,,,,
48,48,15.67,,,,,,,,,,,,,
49,49,15.63,,,,,,,,,,,,,
50,50,15.62,,,,,,,,,,,,,
51,51,15.66,,,,,,,,,,,,,
52,52,15.65,,,,,,,,,,,,,
53,53,15.65,,,,,,,,,,,,,
54,54,15.68,,,,,,,,,,,,,
55,55,15.69,,,,,,,,,,,,,
56,56,15.68,,,,,,,,,,,,,
57,57,15.67,,,,,,,,,,,,,
58,58,15.64,,,,,,,,,,,,,
59,59,15.57,,,,,,,,,,,,,
60,60,15.58,,,,,,,,,,,,,
61,61,15.57,,,,,,,,,,,,,
62,62,15.6,,,,,,,,,,,,,
63,63,15.68,,,,,,,,,,,,,
64,64,15.61,,,,,,,,,,,,,
65,65,15.57,,,,,,,,,,,,,
66,66,15.54,,,,,,,,,,,,,
67,67,15.55,,,,,,,,,,,,,
68,68,15.58,,,,,,,,,,,,,
69,69,15.37,,,,,,,,,,,,,
70,70,15.04,,,,,,,,,,,,,
71,71,14.66,,,,,,,,,,,,,
72,72,14.11,,,,,,,,,,,,,
73,73,13.68,,,,,,,,,,,,,
74,74,13.25,,,,,,,,,,,,,
75,75,13.23,,,,,,,,,,,,,
76,76,13.17,,,,,,,,,,,,,
77,77,13.18,,,,,,,,,,,,,
78,78,13.22,,,,,,,,,,,,,
79,79,13.53,,,,,,,,,,,,,
80,80,13.88,,,,,,,,,,,,,
81,81,14.05,,,,,,,,,,,,,
82,82,14.01,,,,,,,,,,,,,
83,83,13.89,,,,,,,,,,,,,
84,84,13.92,,,,,,,,,,,,,
85,85,13.98,,,,,,,,,,,,,
86,86,14.06,,,,,,,,,,,,,
87,87,13.99,,,,,,,,,,,,,
,87.08,14.05,14.05,,,,,,,,,,,,
,90.34,13.71,13.71,,,,,,,,,,,,
,93.13,13.82,13.82,,,,,,,,,,,,
,95.31,13.8,13.8,,,,,,,,,,,,
,97.45,13.63,13.63,,,,,,,,,,,,
,101.46,13.62,13.62,,,,,,,,,,,,
,105.21,13.28,13.28,,,,,,,,,,,,
,107.73,12.94,12.94,,,,,,,,,,,,
,109.84,12.8,12.8,,,,,,,,,,,,
110,110,12.85,,,,,,,,,,,,,
111,111,12.88,,,,,,,,,,,,,
112,112,12.85,,,,,,,,,,,,,
113,113,12.83,,,,,,,,,,,,,
114,114,12.88,,,,,,,,,,,,,
115,115,12.86,,,,,,,,,,,,,
116,116,12.81,,,,,,,,,,,,,
117,117,12.87,,,,,,,,,,,,,
118,118,12.77,,,,,,,,,,,,,
119,119,12.88,,,,,,,,,,,,,
120,120,12.93,,,,,,,,,,,,,
121,121,12.92,,,,,,,,,,,,,
122,122,12.9,,,,,,,,,,,,,
123,123,12.84,,,,,,,,,,,,,
124,124,12.86,,,,,,,,,,,,,
125,125,12.86,,,,,,,,,,,,,
126,126,12.85,,,,,,,,,,,,,
127,127,12.85,,,,,,,,,,,,,
128,128,12.92,,,,,,,,,,,,,
129,129,12.97,,,,,,,,,,,,,
130,130,13.03,,,,,,,,,,,,,
131,131,12.98,,,,,,,,,,,,,
132,132,13.1,,,,,,,,,,,,,
133,133,13.25,,,,,,,,,,,,,
134,134,13.28,,,,,,,,,,,,,
135,135,13.28,,,,,,,,,,,,,
136,136,13.3,,,,,,,,,,,,,
137,137,13.23,,,,,,,,,,,,,
138,138,13.69,,,,,,,,,,,,,
139,139,13.7,,,,,,,,,,,,,
140,140,13.69,,,,,,,,,,,,,
141,141,13.69,,,,,,,,,,,,,
142,142,13.73,,,,,,,,,,,,,
143,143,13.73,,,,,,,,,,,,,
144,144,13.87,,,,,,,,,,,,,
145,145,14.11,,,,,,,,,,,,,
146,146,14.31,,,,,,,,,,,,,
147,147,14.75,,,,,,,,,,,,,
148,148,15.17,,,,,,,,,,,,,
149,149,15.57,,,,,,,,,,,,,
150,150,15.46,,,,,,,,,,,,,
151,151,15.48,,,,,,,,,,,,,
152,152,15.52,,,,,,,,,,,,,
153,153,15.6,,,,,,,,,,,,,
154,154,15.73,,,,,,,,,,,,,
155,155,15.77,,,,,,,,,,,,,
156,156,15.8,,,,,,,,,,,,,
157,157,15.81,,,,,,,,,,,,,
158,158,15.84,,,,,,,,,,,,,
159,159,15.84,,,,,,,,,,,,,
160,160,15.84,,,,,,,,,,,,,
161,161,15.87,,,,,,,,,,,,,
162,162,15.86,,,,,,,,,,,,,
163,163,15.86,,,,,,,,,,,,,
164,164,15.86,,,,,,,,,,,,,
165,165,15.88,,,,,,,,,,,,,
166,166,15.91,,,,,,,,,,,,,
167,167,15.93,,,,,,,,,,,,,
168,168,15.93,,,,,,,,,,,,,
169,169,16.03,,,,,,,,,,,,,
170,170,16.18,,,,,,,,,,,,,
171,171,16.49,,,,,,,,,,,,,
172,172,16.92,,,,,,,,,,,,,
173,173,17.41,,,,,,,,,,,,,
174,174,17.87,,,,,,,,,,,,,
175,175,18.36,,,,,,,,,,,,,
ìÏàÍèëÂã¥è„ó¨,7.2,3,,,,,,,,,,,,,
