39.400 ,183.000 ,304.049 ,304.456 ,304.070 ,303.891 ,77,304.040 ,304.100 ,,306.770 ,0,20190218,8101030410,êŒéÎêÏêÖån,î¸âlêÏ,,
28,-24.000 ,304.230 ,,,,,,,,,,,,,,,
0,-18.360 ,304.260 ,,,,,,,,,,,,,,,
0,-15.730 ,304.150 ,,,,,,,,,,,,,,,
0,-10.750 ,305.530 ,,,,,,,,,,,,,,,
0,-8.310 ,305.570 ,,,,,,,,,,,,,,,
0,-4.800 ,304.050 ,,,,,,,,,,,,,,,
5,-3.400 ,304.050 ,,,,,,,,,,,,,,,
0,-2.630 ,303.270 ,,,,,,,,,,,,,,,
0,-1.640 ,303.290 ,,,,,,,,,,,,,,,
5,-1.100 ,303.880 ,,,,,,,,,,,,,,,
1,0.000 ,304.049 ,,,,,,,,,,,,,,,
2,0.000 ,303.920 ,,,,,,,,,,,,,,,
0,1.850 ,304.020 ,,,,,,,,,,,,,,,
28,4.820 ,304.040 ,,,,,,,,,,,,,,,
24,4.820 ,304.040 ,,,,,,,,,,,,,,,
3,8.730 ,306.120 ,,,,,,,,,,,,,,,
14,9.040 ,306.200 ,,,,,,,,,,,,,,,
14,11.540 ,306.160 ,,,,,,,,,,,,,,,
3,11.920 ,306.120 ,,,,,,,,,,,,,,,
0,15.970 ,303.980 ,,,,,,,,,,,,,,,
24,16.520 ,303.850 ,,,,,,,,,,,,,,,
0,19.680 ,303.940 ,,,,,,,,,,,,,,,
0,30.600 ,304.030 ,,,,,,,,,,,,,,,
0,41.630 ,304.080 ,,,,,,,,,,,,,,,
0,52.880 ,304.060 ,,,,,,,,,,,,,,,
0,60.810 ,304.080 ,,,,,,,,,,,,,,,
0,67.110 ,304.090 ,,,,,,,,,,,,,,,
12,68.880 ,304.070 ,,,,,,,,,,,,,,,
2,68.880 ,304.040 ,,,,,,,,,,,,,,,
0,70.230 ,304.010 ,,,,,,,,,,,,,,,
13,71.350 ,303.810 ,,,,,,,,,,,,,,,
0,73.910 ,301.450 ,,,,,,,,,,,,,,,
0,74.320 ,301.330 ,,,,,,,,,,,,,,,
