15.600,258.000,157.679,157.760,155.850,155.840,89,157.590,157.300,157.800,157.390,0,20170123,8101030410,êŒéÎêÏêÖån,î¸âlêÏ,
28,-17.000,157.030,,,,,,,,,,,,,,
0,-12.030,157.030,,,,,,,,,,,,,,
0,-7.950,157.020,,,,,,,,,,,,,,
0,-7.400,157.500,,,,,,,,,,,,,,
0,-6.600,157.560,,,,,,,,,,,,,,
5,-5.860,157.440,,,,,,,,,,,,,,
0,-4.020,156.430,,,,,,,,,,,,,,
0,-2.990,156.410,,,,,,,,,,,,,,
0,-2.420,156.460,,,,,,,,,,,,,,
5,-0.790,157.500,,,,,,,,,,,,,,
1,0.000,157.679,,,,,,,,,,,,,,
2,0.000,157.620,,,,,,,,,,,,,,
28,3.770,157.590,,,,,,,,,,,,,,
24,3.770,157.590,,,,,,,,,,,,,,
3,11.820,160.880,,,,,,,,,,,,,,
0,12.950,160.900,,,,,,,,,,,,,,
0,13.770,160.920,,,,,,,,,,,,,,
3,14.690,160.660,,,,,,,,,,,,,,
0,15.300,160.440,,,,,,,,,,,,,,
24,23.530,156.510,,,,,,,,,,,,,,
0,26.240,156.320,,,,,,,,,,,,,,
0,28.470,156.300,,,,,,,,,,,,,,
0,30.310,156.380,,,,,,,,,,,,,,
0,33.460,156.290,,,,,,,,,,,,,,
0,36.910,155.380,,,,,,,,,,,,,,
0,41.580,155.350,,,,,,,,,,,,,,
0,44.230,155.790,,,,,,,,,,,,,,
0,48.360,155.740,,,,,,,,,,,,,,
2,51.000,155.770,,,,,,,,,,,,,,
12,51.000,155.850,,,,,,,,,,,,,,
13,52.300,155.610,,,,,,,,,,,,,,
0,54.620,154.620,,,,,,,,,,,,,,
0,56.260,154.280,,,,,,,,,,,,,,
16,56.590,153.430,,,,,,,,,,,,,,
0,57.820,152.960,,,,,,,,,,,,,,
0,58.820,152.790,,,,,,,,,,,,,,
0,62.120,152.790,,,,,,,,,,,,,,
0,65.300,152.700,,,,,,,,,,,,,,
0,70.580,152.770,,,,,,,,,,,,,,
0,72.720,153.040,,,,,,,,,,,,,,
0,76.140,153.330,,,,,,,,,,,,,,
16,77.350,153.430,,,,,,,,,,,,,,
0,78.720,153.960,,,,,,,,,,,,,,
0,79.970,155.020,,,,,,,,,,,,,,
0,82.740,155.730,,,,,,,,,,,,,,
0,85.250,155.560,,,,,,,,,,,,,,
0,87.070,154.500,,,,,,,,,,,,,,
0,88.780,154.050,,,,,,,,,,,,,,
16,90.810,153.780,,,,,,,,,,,,,,
0,93.640,153.350,,,,,,,,,,,,,,
0,96.100,152.980,,,,,,,,,,,,,,
0,98.600,152.970,,,,,,,,,,,,,,
0,100.990,153.260,,,,,,,,,,,,,,
16,101.960,153.780,,,,,,,,,,,,,,
13,103.650,155.460,,,,,,,,,,,,,,
12,105.300,155.840,,,,,,,,,,,,,,
2,105.300,155.770,,,,,,,,,,,,,,
0,106.630,155.950,,,,,,,,,,,,,,
11,107.630,156.180,,,,,,,,,,,,,,
11,110.110,157.190,,,,,,,,,,,,,,
0,110.990,157.160,,,,,,,,,,,,,,
0,111.900,157.780,,,,,,,,,,,,,,
0,115.060,157.690,,,,,,,,,,,,,,
0,116.660,156.790,,,,,,,,,,,,,,
0,121.050,156.800,,,,,,,,,,,,,,
0,128.200,157.280,,,,,,,,,,,,,,
0,130.750,158.250,,,,,,,,,,,,,,
0,135.780,158.230,,,,,,,,,,,,,,
25,140.010,158.380,,,,,,,,,,,,,,
3,145.720,161.390,,,,,,,,,,,,,,
0,145.960,161.440,,,,,,,,,,,,,,
14,148.500,161.360,,,,,,,,,,,,,,
0,149.960,161.160,,,,,,,,,,,,,,
0,155.100,161.030,,,,,,,,,,,,,,
14,159.230,160.870,,,,,,,,,,,,,,
22,159.430,160.830,,,,,,,,,,,,,,
3,159.840,160.740,,,,,,,,,,,,,,
25,164.540,157.800,,,,,,,,,,,,,,
28,164.540,157.800,,,,,,,,,,,,,,
2,164.900,157.740,,,,,,,,,,,,,,
18,164.900,157.760,,,,,,,,,,,,,,
0,167.830,157.390,,,,,,,,,,,,,,
5,171.250,157.450,,,,,,,,,,,,,,
0,172.080,156.830,,,,,,,,,,,,,,
0,172.420,156.840,,,,,,,,,,,,,,
5,173.020,157.370,,,,,,,,,,,,,,
0,173.610,157.300,,,,,,,,,,,,,,
0,181.920,157.330,,,,,,,,,,,,,,
28,184.000,157.330,,,,,,,,,,,,,,
