1.000,200.000,1.642,3.470,0.917,1.078,48,1.640,1.610,,4.240,0,20151014,8101030012,êŒéÎêÏêÖån,ënê¨êÏ
23,-6.000,2.760
23,-2.300,2.760
8,-1.300,2.710
0,-1.100,2.710
8,-1.100,1.780
2,0.000,1.570
1,0.000,1.642
5,0.400,1.580
0,0.400,0.380
0,1.600,0.380
5,1.600,1.580
28,1.600,1.580
24,1.800,1.640
28,1.800,1.640
3,4.100,2.960
14,7.200,3.050
0,14.000,3.430
14,17.200,3.430
0,18.000,3.380
3,18.600,3.260
24,22.900,1.140
8,27.600,0.910
19,27.700,0.910
2,27.960,0.910
12,27.960,0.917
13,28.120,0.910
16,28.420,0.490
8,29.120,-0.800
0,30.020,-0.860
0,35.020,-0.760
0,40.020,-0.850
0,45.020,-1.350
0,49.920,-0.750
16,49.920,0.490
13,49.920,0.860
12,50.020,1.078
2,50.020,0.830
0,51.300,0.960
0,52.100,2.710
0,53.600,2.660
0,54.500,2.680
18,55.600,3.470
2,55.600,3.290
4,56.900,4.240
28,56.900,4.240
19,57.400,4.330
14,57.400,4.330
0,60.600,4.260
