0	2224.64 
6.4	2339.60 
12.8	4733.62 
19.2	8996.64 
25.6	10099.41 
32	10171.92 
38.4	7215.37 
44.8	4687.03 
51.2	3531.61 
57.6	2665.43 
64	1170.42 
70.4	2563.19 
76.8	2989.09 
83.2	2224.64 
89.6	620.41 
96	827.83 
