3.000,190.000,108.536,106.861,105.937,106.875,124,108.340,108.210,111.240,110.890,0,20191129,8101030409,êŒéÎêÏêÖån,íâï êÏ,
28,-9.800,108.230,
23,-9.800,108.230,
0,-8.300,108.120,
0,-4.750,108.170,
1,0.000,108.536,
2,0.000,108.340,
28,0.640,108.340,
9,0.640,108.340,
24,0.640,108.340,
3,2.430,111.880,
28,3.010,111.870,
24,3.010,111.870,
9,3.010,111.870,
19,3.250,111.920,
19,3.250,112.620,
0,4.020,112.080,
0,5.280,112.080,
0,5.370,112.080,
14,5.370,111.740,
0,8.250,111.730,
14,11.960,111.950,
8,11.960,112.050,
19,12.120,112.050,
19,12.120,113.150,
0,12.380,112.040,
8,12.380,110.830,
3,12.820,110.800,
0,22.100,108.120,
0,23.700,107.940,
24,27.920,106.970,
0,37.420,106.940,
0,44.150,106.940,
14,45.610,106.810,
0,47.760,106.790,
14,50.080,106.730,
0,52.270,106.890,
8,53.240,106.850,
8,53.510,106.860,
10,53.510,106.860,
13,55.550,106.850,
0,63.640,104.160,
10,63.640,104.010,
0,64.690,104.210,
0,65.670,104.930,
0,72.100,105.310,
0,72.690,105.640,
12,75.060,105.937,
2,75.060,105.760,
0,78.220,105.870,
0,79.910,105.020,
0,82.530,105.100,
16,83.620,104.370,
0,84.420,104.100,
0,87.250,103.910,
0,90.000,103.870,
0,95.000,103.830,
0,100.460,103.700,
0,105.000,103.730,
0,107.500,103.780,
0,110.940,104.030,
16,112.740,104.470,
0,113.530,104.750,
0,115.700,104.890,
0,119.080,105.300,
0,125.290,105.290,
0,132.910,105.170,
0,135.110,105.660,
0,140.040,105.820,
10,143.220,106.560,
13,143.630,106.650,
10,144.010,106.650,
19,144.110,106.670,
19,144.110,107.270,
0,144.910,106.680,
12,145.680,106.875,
2,145.680,106.750,
0,150.490,106.860,
0,152.710,106.840,
14,154.200,106.710,
0,160.240,106.810,
0,169.160,106.940,
14,175.120,106.850,
2,180.388,106.860,
18,180.388,106.861,
25,180.510,106.850,
10,180.510,106.850,
3,190.150,111.640,
0,190.150,112.340,
19,190.310,112.340,
19,190.310,113.340,
0,190.550,112.340,
10,190.550,112.220,
14,190.550,112.220,
0,194.020,112.220,
14,202.130,112.160,
8,202.130,112.160,
0,202.130,112.500,
8,202.340,112.500,
8,203.910,112.520,
0,205.240,112.530,
8,205.240,111.700,
3,205.240,111.700,
14,205.490,111.720,
0,205.590,111.710,
0,205.650,111.610,
14,210.230,111.370,
5,210.230,111.370,
0,210.230,111.070,
0,210.530,111.070,
5,210.530,111.370,
19,210.530,111.370,
19,210.530,112.170,
8,210.930,111.320,
0,210.930,111.420,
0,211.530,111.420,
8,211.630,111.240,
25,211.630,111.240,
28,211.630,111.240,
0,214.910,110.990,
0,220.110,110.950,
0,220.680,110.700,
14,222.700,110.800,
14,227.270,110.660,
28,228.070,110.650,
