8101030104,êŒéÎêÏêÖån,ãôêÏ,
12.600,202.000,41.035,39.847,,,33.430,34.360,20240315,
12.800,200.000,41.807,40.681,,,34.370,34.920,20240315,
13.000,198.000,44.079,41.660,,,35.600,35.840,20240315,
13.200,200.000,44.177,41.747,,,36.220,36.920,20240315,
13.323,125.000,45.006,44.450,,,40.300,41.150,20240315,
13.332,10.000,45.463,47.044,,,40.460,42.850,20240315,
13.400,69.000,46.009,43.652,,46.280,39.800,41.240,20240315,
13.600,200.000,46.653,46.890,,,42.350,43.730,20240315,
13.704,108.000,47.612,49.345,,,41.560,43.460,20240315,
13.717,14.000,47.933,48.428,,,42.310,43.740,20240315,
