1.400,200.000,4.687,4.781,3.115,3.094,53,3.900,4.030,3.590,3.660,0,20111012,8101030020,êŒéÎêÏ,äÂóàêVêÏ
28,-15.000,4.070
4,-15.000,4.070
14,-15.000,4.070
4,-12.200,4.000
14,-12.200,4.000
28,-12.200,4.000
5,-11.200,3.890
0,-10.800,3.700
0,-10.400,3.680
5,-10.300,3.790
0,-9.800,3.880
24,-6.900,3.900
3,-5.100,4.680
0,-2.700,4.850
3,-0.600,4.770
2,0.000,4.570
1,0.000,4.687
8,1.700,3.620
24,3.100,3.020
13,5.090,3.100
2,5.090,3.100
12,5.090,3.115
16,8.590,1.470
0,10.190,0.690
8,10.490,0.690
0,13.390,0.650
0,16.890,0.640
8,19.690,0.720
0,19.990,0.720
16,21.490,1.470
13,25.240,3.100
2,25.240,3.100
12,25.240,3.094
25,27.230,3.050
8,28.530,3.690
2,30.230,4.680
18,30.230,4.781
3,30.530,4.780
3,35.230,4.850
25,37.830,3.590
5,38.330,3.590
0,38.330,3.290
0,38.630,3.290
5,38.630,3.590
19,39.330,3.630
0,40.230,3.660
28,40.330,3.580
4,40.330,3.580
14,40.330,3.580
4,45.930,3.680
0,46.030,3.750
14,48.030,3.750
28,48.030,3.750

