153.200,197.000,98.704,100.812,97.660,99.100,163,98.700,98.720,100.840,102.480,0,20170324,8101030001,êŒéÎêÏêÖån,êŒéÎêÏ,
14,-46.110,98.940,,,,,,,,,,,,,,
28,-46.110,98.940,,,,,,,,,,,,,,
0,-36.210,98.890,,,,,,,,,,,,,,
14,-29.900,98.790,,,,,,,,,,,,,,
0,-19.760,98.730,,,,,,,,,,,,,,
14,-10.740,98.640,,,,,,,,,,,,,,
14,-5.250,98.560,,,,,,,,,,,,,,
1,0.000,98.600,,,,,,,,,,,,,,
2,0.000,98.600,,,,,,,,,,,,,,
5,3.320,98.470,,,,,,,,,,,,,,
0,3.320,97.070,,,,,,,,,,,,,,
0,4.720,97.070,,,,,,,,,,,,,,
5,4.720,98.470,,,,,,,,,,,,,,
0,6.470,98.700,,,,,,,,,,,,,,
28,12.930,98.700,,,,,,,,,,,,,,
24,12.930,98.700,,,,,,,,,,,,,,
8,12.930,98.700,,,,,,,,,,,,,,
0,12.930,105.570,,,,,,,,,,,,,,
8,14.190,105.590,,,,,,,,,,,,,,
3,14.660,105.670,,,,,,,,,,,,,,
22,15.290,105.680,,,,,,,,,,,,,,
14,15.290,105.680,,,,,,,,,,,,,,
14,19.270,105.660,,,,,,,,,,,,,,
3,19.920,105.660,,,,,,,,,,,,,,
0,24.090,104.070,,,,,,,,,,,,,,
0,27.420,103.890,,,,,,,,,,,,,,
0,36.200,100.200,,,,,,,,,,,,,,
0,36.350,100.360,,,,,,,,,,,,,,
0,42.310,99.880,,,,,,,,,,,,,,
0,47.540,98.140,,,,,,,,,,,,,,
24,47.550,97.990,,,,,,,,,,,,,,
0,49.560,98.020,,,,,,,,,,,,,,
0,53.800,97.970,,,,,,,,,,,,,,
0,60.110,98.540,,,,,,,,,,,,,,
0,67.440,98.600,,,,,,,,,,,,,,
0,75.120,98.640,,,,,,,,,,,,,,
0,82.670,98.440,,,,,,,,,,,,,,
0,83.000,98.510,,,,,,,,,,,,,,
0,87.090,98.420,,,,,,,,,,,,,,
0,93.200,98.730,,,,,,,,,,,,,,
0,100.730,98.330,,,,,,,,,,,,,,
0,105.640,97.520,,,,,,,,,,,,,,
0,112.320,97.400,,,,,,,,,,,,,,
0,118.270,97.330,,,,,,,,,,,,,,
0,123.910,97.540,,,,,,,,,,,,,,
12,130.000,97.660,,,,,,,,,,,,,,
2,130.000,97.610,,,,,,,,,,,,,,
0,134.000,97.690,,,,,,,,,,,,,,
0,136.000,96.050,,,,,,,,,,,,,,
0,138.330,96.190,,,,,,,,,,,,,,
0,141.640,96.710,,,,,,,,,,,,,,
0,144.120,97.830,,,,,,,,,,,,,,
13,148.540,97.760,,,,,,,,,,,,,,
0,150.100,97.080,,,,,,,,,,,,,,
16,151.000,95.960,,,,,,,,,,,,,,
0,153.500,95.050,,,,,,,,,,,,,,
0,155.000,95.150,,,,,,,,,,,,,,
0,160.000,95.060,,,,,,,,,,,,,,
0,165.000,94.960,,,,,,,,,,,,,,
0,170.000,94.910,,,,,,,,,,,,,,
0,175.000,94.860,,,,,,,,,,,,,,
0,180.000,94.860,,,,,,,,,,,,,,
0,185.000,94.860,,,,,,,,,,,,,,
0,190.000,95.150,,,,,,,,,,,,,,
0,195.000,95.310,,,,,,,,,,,,,,
0,200.000,95.360,,,,,,,,,,,,,,
0,205.000,95.360,,,,,,,,,,,,,,
0,210.000,95.360,,,,,,,,,,,,,,
0,215.000,95.460,,,,,,,,,,,,,,
0,220.000,95.460,,,,,,,,,,,,,,
0,225.000,95.360,,,,,,,,,,,,,,
0,230.000,95.360,,,,,,,,,,,,,,
0,235.000,95.360,,,,,,,,,,,,,,
0,240.000,95.260,,,,,,,,,,,,,,
0,245.000,95.260,,,,,,,,,,,,,,
0,250.000,95.160,,,,,,,,,,,,,,
0,255.000,94.960,,,,,,,,,,,,,,
0,260.000,94.960,,,,,,,,,,,,,,
0,265.000,95.060,,,,,,,,,,,,,,
0,270.000,95.260,,,,,,,,,,,,,,
0,275.000,95.660,,,,,,,,,,,,,,
0,280.000,95.760,,,,,,,,,,,,,,
16,283.000,95.980,,,,,,,,,,,,,,
0,285.000,96.510,,,,,,,,,,,,,,
0,285.600,96.600,,,,,,,,,,,,,,
0,285.600,96.630,,,,,,,,,,,,,,
0,288.710,97.180,,,,,,,,,,,,,,
0,292.180,96.920,,,,,,,,,,,,,,
0,299.620,97.380,,,,,,,,,,,,,,
0,305.310,98.090,,,,,,,,,,,,,,
0,313.890,96.940,,,,,,,,,,,,,,
0,320.460,97.100,,,,,,,,,,,,,,
0,328.760,97.110,,,,,,,,,,,,,,
0,331.810,96.800,,,,,,,,,,,,,,
0,334.170,96.830,,,,,,,,,,,,,,
0,337.410,97.200,,,,,,,,,,,,,,
0,346.690,97.180,,,,,,,,,,,,,,
0,348.290,96.890,,,,,,,,,,,,,,
0,351.050,97.080,,,,,,,,,,,,,,
0,352.120,97.200,,,,,,,,,,,,,,
0,357.590,97.250,,,,,,,,,,,,,,
0,362.400,97.360,,,,,,,,,,,,,,
0,369.090,97.200,,,,,,,,,,,,,,
0,374.570,96.810,,,,,,,,,,,,,,
0,375.560,96.500,,,,,,,,,,,,,,
16,376.090,95.850,,,,,,,,,,,,,,
0,377.770,95.730,,,,,,,,,,,,,,
0,380.570,95.570,,,,,,,,,,,,,,
0,385.450,95.520,,,,,,,,,,,,,,
0,386.720,95.680,,,,,,,,,,,,,,
0,389.650,95.720,,,,,,,,,,,,,,
16,390.400,95.870,,,,,,,,,,,,,,
0,391.120,96.450,,,,,,,,,,,,,,
0,392.320,96.340,,,,,,,,,,,,,,
0,394.790,96.080,,,,,,,,,,,,,,
0,397.010,96.130,,,,,,,,,,,,,,
0,398.030,96.540,,,,,,,,,,,,,,
0,402.900,98.690,,,,,,,,,,,,,,
0,405.030,98.900,,,,,,,,,,,,,,
12,405.470,99.100,,,,,,,,,,,,,,
2,405.470,99.040,,,,,,,,,,,,,,
13,405.470,99.040,,,,,,,,,,,,,,
0,415.540,98.890,,,,,,,,,,,,,,
2,418.480,100.700,,,,,,,,,,,,,,
18,418.480,100.810,,,,,,,,,,,,,,
19,419.650,101.310,,,,,,,,,,,,,,
19,419.650,102.210,,,,,,,,,,,,,,
0,419.650,101.310,,,,,,,,,,,,,,
14,420.190,101.280,,,,,,,,,,,,,,
14,422.670,101.290,,,,,,,,,,,,,,
19,423.120,101.230,,,,,,,,,,,,,,
19,423.120,102.230,,,,,,,,,,,,,,
0,423.120,101.230,,,,,,,,,,,,,,
8,424.790,101.030,,,,,,,,,,,,,,
0,424.790,102.840,,,,,,,,,,,,,,
0,425.090,102.840,,,,,,,,,,,,,,
8,425.090,100.840,,,,,,,,,,,,,,
28,425.090,100.840,,,,,,,,,,,,,,
5,427.500,100.810,,,,,,,,,,,,,,
