154.200,253.000,105.045,104.873,98.330,99.400,131,100.040,99.930,101.500,102.170,0,20170324,8101030001,êŒéÎêÏêÖån,êŒéÎêÏ,
23,-48.920,100.420,,,,,,,,,,,,,,
14,-45.810,100.010,,,,,,,,,,,,,,
28,-45.810,99.970,,,,,,,,,,,,,,
0,-45.060,99.990,,,,,,,,,,,,,,
0,-44.960,100.040,,,,,,,,,,,,,,
0,-44.770,99.810,,,,,,,,,,,,,,
0,-41.890,99.910,,,,,,,,,,,,,,
0,-39.340,99.840,,,,,,,,,,,,,,
0,-39.220,99.960,,,,,,,,,,,,,,
14,-39.130,100.020,,,,,,,,,,,,,,
0,-30.360,100.250,,,,,,,,,,,,,,
0,-29.080,99.370,,,,,,,,,,,,,,
5,-28.530,99.210,,,,,,,,,,,,,,
0,-28.530,97.810,,,,,,,,,,,,,,
0,-27.130,97.810,,,,,,,,,,,,,,
5,-27.130,99.210,,,,,,,,,,,,,,
0,-26.670,99.270,,,,,,,,,,,,,,
0,-25.820,99.720,,,,,,,,,,,,,,
24,-22.320,100.040,,,,,,,,,,,,,,
0,-12.870,103.170,,,,,,,,,,,,,,
3,-6.170,105.550,,,,,,,,,,,,,,
14,-5.520,105.670,,,,,,,,,,,,,,
14,-1.590,105.680,,,,,,,,,,,,,,
3,-0.990,105.530,,,,,,,,,,,,,,
0,-0.270,105.120,,,,,,,,,,,,,,
1,0.000,105.050,,,,,,,,,,,,,,
2,0.000,105.100,,,,,,,,,,,,,,
0,1.030,105.010,,,,,,,,,,,,,,
0,10.540,102.540,,,,,,,,,,,,,,
24,18.350,100.840,,,,,,,,,,,,,,
0,24.660,100.320,,,,,,,,,,,,,,
0,26.570,100.250,,,,,,,,,,,,,,
0,30.590,100.060,,,,,,,,,,,,,,
0,34.870,99.990,,,,,,,,,,,,,,
0,36.750,100.470,,,,,,,,,,,,,,
0,45.790,100.460,,,,,,,,,,,,,,
0,52.050,99.080,,,,,,,,,,,,,,
0,59.610,98.510,,,,,,,,,,,,,,
0,69.120,98.470,,,,,,,,,,,,,,
0,78.330,98.430,,,,,,,,,,,,,,
0,88.110,98.390,,,,,,,,,,,,,,
0,98.060,98.330,,,,,,,,,,,,,,
0,108.000,98.270,,,,,,,,,,,,,,
0,110.730,98.130,,,,,,,,,,,,,,
2,111.500,98.180,,,,,,,,,,,,,,
12,111.500,98.330,,,,,,,,,,,,,,
13,113.200,98.180,,,,,,,,,,,,,,
16,113.800,97.190,,,,,,,,,,,,,,
0,114.200,96.690,,,,,,,,,,,,,,
0,117.700,95.940,,,,,,,,,,,,,,
0,120.000,94.890,,,,,,,,,,,,,,
0,125.000,94.840,,,,,,,,,,,,,,
0,130.000,95.090,,,,,,,,,,,,,,
0,135.000,95.190,,,,,,,,,,,,,,
0,140.000,95.590,,,,,,,,,,,,,,
0,145.000,95.790,,,,,,,,,,,,,,
0,150.000,95.990,,,,,,,,,,,,,,
0,155.000,96.290,,,,,,,,,,,,,,
0,160.000,96.490,,,,,,,,,,,,,,
0,165.000,96.490,,,,,,,,,,,,,,
0,170.000,96.290,,,,,,,,,,,,,,
0,175.000,96.090,,,,,,,,,,,,,,
0,178.300,96.740,,,,,,,,,,,,,,
16,178.900,97.190,,,,,,,,,,,,,,
0,179.400,97.640,,,,,,,,,,,,,,
0,180.900,98.340,,,,,,,,,,,,,,
0,182.900,99.170,,,,,,,,,,,,,,
2,185.000,99.350,,,,,,,,,,,,,,
12,185.000,99.400,,,,,,,,,,,,,,
0,191.920,99.480,,,,,,,,,,,,,,
0,196.630,98.700,,,,,,,,,,,,,,
0,208.890,98.650,,,,,,,,,,,,,,
0,218.670,99.280,,,,,,,,,,,,,,
0,225.430,99.270,,,,,,,,,,,,,,
0,232.680,99.030,,,,,,,,,,,,,,
0,240.230,98.860,,,,,,,,,,,,,,
0,243.080,99.650,,,,,,,,,,,,,,
0,249.040,99.630,,,,,,,,,,,,,,
0,258.360,99.280,,,,,,,,,,,,,,
0,264.060,99.180,,,,,,,,,,,,,,
0,267.270,97.890,,,,,,,,,,,,,,
0,269.550,97.720,,,,,,,,,,,,,,
0,276.750,97.680,,,,,,,,,,,,,,
0,281.640,97.770,,,,,,,,,,,,,,
13,286.140,98.910,,,,,,,,,,,,,,
0,287.630,98.850,,,,,,,,,,,,,,
0,287.630,98.820,,,,,,,,,,,,,,
0,293.430,98.510,,,,,,,,,,,,,,
0,304.660,98.630,,,,,,,,,,,,,,
0,315.680,98.730,,,,,,,,,,,,,,
0,326.080,98.700,,,,,,,,,,,,,,
0,337.670,98.660,,,,,,,,,,,,,,
0,349.680,98.820,,,,,,,,,,,,,,
0,361.250,99.080,,,,,,,,,,,,,,
0,373.720,99.770,,,,,,,,,,,,,,
0,380.420,100.410,,,,,,,,,,,,,,
0,391.840,101.250,,,,,,,,,,,,,,
25,393.910,101.420,,,,,,,,,,,,,,
0,399.320,102.670,,,,,,,,,,,,,,
0,408.100,104.950,,,,,,,,,,,,,,
2,409.080,104.990,,,,,,,,,,,,,,
18,409.080,104.870,,,,,,,,,,,,,,
3,410.170,105.340,,,,,,,,,,,,,,
14,410.550,105.390,,,,,,,,,,,,,,
14,414.560,105.400,,,,,,,,,,,,,,
3,415.720,105.180,,,,,,,,,,,,,,
0,419.780,103.390,,,,,,,,,,,,,,
0,422.550,102.300,,,,,,,,,,,,,,
0,424.940,102.190,,,,,,,,,,,,,,
25,426.880,101.500,,,,,,,,,,,,,,
28,426.880,101.500,,,,,,,,,,,,,,
0,428.910,101.470,,,,,,,,,,,,,,
0,430.630,101.430,,,,,,,,,,,,,,
0,436.750,98.530,,,,,,,,,,,,,,
0,439.290,98.450,,,,,,,,,,,,,,
0,445.380,101.480,,,,,,,,,,,,,,
0,449.060,101.570,,,,,,,,,,,,,,
0,452.000,102.900,,,,,,,,,,,,,,
0,456.900,102.770,,,,,,,,,,,,,,
0,466.860,102.080,,,,,,,,,,,,,,
14,468.790,102.090,,,,,,,,,,,,,,
0,477.850,102.090,,,,,,,,,,,,,,
0,477.900,102.190,,,,,,,,,,,,,,
0,478.150,102.240,,,,,,,,,,,,,,
14,478.230,102.250,,,,,,,,,,,,,,
0,478.210,102.890,,,,,,,,,,,,,,
0,478.520,102.900,,,,,,,,,,,,,,
0,478.520,102.520,,,,,,,,,,,,,,
0,488.530,102.520,,,,,,,,,,,,,,
0,498.500,102.500,,,,,,,,,,,,,,
28,508.080,102.560,,,,,,,,,,,,,,
