8.800,200.000,40.430,40.617,38.652,38.465,51,40.490,40.390,40.440,40.460,0,20131112,8101030335,êŒéÎêÏêÖån,ëÂñPêÏ
0,-11.000,40.570
0,-9.400,40.570
0,-8.800,41.110
0,-6.000,41.110
0,-4.600,39.830
5,-3.400,39.730
0,-3.400,38.730
0,-2.400,38.730
5,-2.400,39.730
0,-1.400,39.810
28,-0.600,40.260
2,0.000,40.330
1,0.000,40.430
28,3.700,40.490
24,3.700,40.490
3,6.800,41.970
0,8.300,41.990
3,9.800,41.890
24,13.700,39.950
13,20.100,39.670
2,22.500,38.600
12,22.500,38.652
0,23.500,38.250
0,24.600,38.000
16,24.900,37.470
10,25.500,36.860
10,27.800,36.870
0,30.700,37.090
16,31.900,37.470
0,34.500,38.040
2,35.440,38.390
12,35.440,38.465
13,38.540,39.690
25,45.940,39.860
3,50.140,41.800
0,51.240,42.000
0,54.040,41.960
3,54.640,41.820
25,57.440,40.440
28,57.440,40.440
2,65.640,40.490
18,65.640,40.617
28,66.740,40.370
5,66.740,40.370
0,66.740,39.770
0,67.340,39.770
5,67.340,40.370
0,68.340,40.440
4,69.140,40.850
14,69.940,40.920
14,74.640,40.960
