,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.16118, 0.00000, 0.00000, 0.17397, 0.00000, 0.00000, 0.18317, 0.09398, 0.09605, 0.58647, 0.16314, 0.00000, 0.17957, 0.12660, 0.00000, 0.00000, 0.07766, 0.09637, 0.00000, 0.00000, 0.08525, 0.08220, 0.10612, 0.09089, 0.06649, 0.12340, 0.19419, 0.00000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000
,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.08065, 0.11333, 0.08063, 0.09849, 0.00000, 0.00000, 0.00000, 0.00000, 0.83137, 0.21004, 0.24711, 0.00000, 0.00000, 0.00000, 0.09172, 0.11363, 0.00000, 0.00000, 0.00000, 0.15743, 0.00000, 0.15854, 0.08611, 0.19731, 0.16448, 0.00000, 0.00000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000
,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000, 0.00000, 0.00000, 0.18825, 0.07837, 0.16216, 0.14090, 0.00000, 0.08438, 0.09184, 0.00000, 0.11925, 0.12394, 0.17881, 0.18781, 0.59745, 0.03989, 0.04822, 0.12602, 0.09926, 0.13487, 0.06600, 0.11503, 0.22608, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000
,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000, 0.00000, 0.00000, 0.00000, 0.14486, 0.00000, 0.00000, 0.10129, 0.07846, 0.07718, 0.09246, 0.12481, 0.10395, 0.00000, 0.00000, 0.86215, 0.04149, 0.05740, 0.00000, 0.00000, 0.13368, 0.00000, 0.05352, 0.13289, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000
,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000, 0.00000, 0.00000, 0.00000, 0.13165, 0.11917, 0.00000, 0.15593, 0.04114, 0.07427, 0.08823, 0.11589, 0.00000, 0.00000, 0.12152, 0.05815, 0.57785, 0.00000, 0.00000, 0.00000, 0.00000, 0.31764, 0.12266, 0.09948, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.06642, 0.14584, 0.00000, 0.00000, 0.00000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000
,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000, 0.00000, 0.00000, 0.12418, 0.00000, 0.00000, 0.10338, 0.25624, 0.06731, 0.07663, 0.08617, 0.00000, 0.00000, 0.00000, 0.00000, 0.09290, 0.06032, 0.46825, 0.42000, 0.25109, 0.18691, 0.00000, 0.00000, 0.16312, 0.00000, 0.10185, 0.07760, 0.08210, 0.09580, 0.11984, 0.09913, 0.10759, 0.20111, 0.00000, 0.00000, 0.00000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000
,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.10504, 0.05044, 0.11814, 0.08608, 0.09762, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.12718, 0.09800, 0.00000, 0.00000, 0.53337, 0.03936, 0.09655, 0.25899, 0.17326, 0.00000, 0.11194, 0.06815, 0.08175, 0.00000, 0.00000, 0.09226, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000
,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.15388, 0.10852, 0.10768, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.12768, 0.09270, 0.00000, 0.00000, 0.59589, 0.39667, 0.00000, 0.00000, 0.00000, 0.47816, 0.15268, 0.16780, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.11494,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000
,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000, 0.00000, 0.00000, 0.18337, 0.10674, 0.00000, 0.12319, 0.07325, 0.00000, 0.17936, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.17501, 0.14448, 0.09313, 0.08175, 0.09744, 0.41373, 0.44285, 0.06571, 0.00000, 0.00000, 0.00000, 0.08408, 0.25163, 0.16887, 0.12825, 0.14547, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.14854, 0.16528, 0.00000, 0.00000, 0.08931,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000
,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000, 0.00000, 0.00000, 0.20492, 0.06198, 0.10010, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.12107, 0.00000, 0.00000, 0.15739, 0.08548, 0.00000, 0.11818, 0.34269, 0.69353, 0.48909, 0.09616, 0.07987, 0.08350, 0.00000, 0.00000, 0.10314, 0.00000, 0.12147, 0.16950, 0.11957, 0.15232, 0.11994, 0.09615, 0.00000, 0.00000, 0.00000, 0.00000, 0.08913, 0.09197, 0.00000, 0.00000, 0.11664, 0.00000,-0.10000,-0.10000,-0.10000,-0.10000,-0.10000
