C/E,Year,Month,Day,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m41,m42,m43,m44,m46
0,1993,1,1,0.0,-0.9653937453518251,1.0344877138339348,1.36063734584743,0,7.79304681673346e-05,0.0697196617583081,1.91094596738387,0.196380424135479,0.00398504775995477,0.481096905079715,0.0112823323231517,0.472036711916463,0.0126891689172243,0.541049295504915,0.00400004928646338,1.08309032704844,0.851434388211853,0.0373322343496563,0.0153182446175226,0.00773950263706929,0.0938963125946526,0.494427232310755,0,0.114118307443875,0.851055413800241,1,0.993975888111927,0.00910807265395627,0.462448596021224,4.72477923936504e-05,0.2666956211096,0.421335748851882,0.701181344423538,0.160307034865024,0.000768852091141208,0.00123829804245347,0.599685444461402,0.00499043989557161,1.31602087145563,0.00533743987935802,2.29155072756653e-06,0.218825837959462,0.0176181449788583,0,0.0547015387558995,0.00289870449291013,0.75294432451592
0,1993,1,2,0.0494481617875022,0.9647782909241052,0.6834854329748835,1.3823245661901125,0.0163624581673032,0.00263495936426192,0.0505872653766648,1.88387615211285,0.195796831003686,0.00184793845340389,0.468198537971954,0.0104510870218103,0.456223700078207,0.0143398314531454,0.526598320809371,0.00185489970640552,1.10069210945026,0.858641786446751,0.0355594374926339,0.0132573860859609,0.009759734168949,0.0855961088117907,0.478974668709787,0,0.114139411080233,0.852152619400413,1.01039154403593,0.957397629734403,0.00776381116995022,0.443747869540264,5.11263303555209e-05,0.25604220774512,0.405498998836675,0.669341469510505,0.144243472548108,0.0004435850095419,0.00455072991769925,0.579369576525241,0.00293097757426924,1.31602086439468,0.00926992757157175,1.06586911226547e-06,0.202427332880955,0.01644789775466,0,0.0537975328322104,0.00269235794044838,0.746756111614827
0,1993,1,3,0.0,1.6496338925953404,1.2492594529868442,1.3332925897631782,0,0.00124753952366837,0.0148543676513237,1.85352291689432,0.181917588470006,0.0069455423292141,0.455886216093976,0.00832522427954954,0.436000066776529,0.0123691074616593,0.506923643936593,0.00697315766384618,1.11830531960836,0.84689359072528,0.0287755543381357,0.011422176159233,0.00696701341290863,0.0780296226636408,0.463983581701522,0,0.102269126732548,0.850652452325265,1,0.918836697149827,0.0066782978921771,0.425824648767114,5.57395207858705e-05,0.243433543107891,0.383157759718115,0.632511084384464,0.129051469782132,0.0111728999234966,0.00087529465617527,0.559771548510435,0.00170173237708539,1.31602086003902,0.013461042700966,4.94888777727961e-07,0.185358004838303,0.0148565708393219,0,0.0489287871540168,0.00251149180548618,0.72951263361951
0,1993,1,4,0.0006252826109281645,1.594464963841695,0.5524651357278676,1.3493222743642912,0.000195330934492823,0.000623504705278173,0,1.82737311815703,0.170435897918263,0.00630950524528385,0.4441227422712,0.0066640181409048,0.422134981837472,0.0108764843972574,0.494320084716652,0.00633378249648788,1.13628498861979,0.844809963038478,0.023323544552435,0.00989542115604658,0.00502364948219769,0.0711319953512021,0.449898486309119,0,0.0919163819959703,0.852214241624986,1,0.884418668364683,0.00579300996881435,0.408563902398131,5.12013996152017e-05,0.23260759450408,0.362663950262308,0.60498178683687,0.115868366788442,0.0255438041700073,0.000615525123436268,0.540851650009913,0.000978339150596122,1.31602085735216,0.0140813715949787,2.29485272529854e-07,0.168715896165255,0.0130528698919048,0,0.0432186650134753,0.00235214727124698,0.71415276168218
0,1993,1,5,0.0,-0.32866448113148594,0.9106954716212162,1.317262905162065,0,0.000295377699560198,0,1.79970398001137,0.160246196714473,0.00292457380005768,0.432873926348877,0.00531459136240272,0.406286144839764,0.00963571692203725,0.479195246131499,0.0029348792933232,1.15434937389923,0.842437166007083,0.0188696187910464,0.0085495351502908,0.00358615215101385,0.0648441013741333,0.436377966235152,0,0.0836401185936721,0.852098913133214,1,0.85028250726186,0.00506420148374999,0.391993284220025,4.07014896575532e-05,0.222363717863382,0.34341090152906,0.576179140159976,0.10366810954994,0.0301484854188718,0.000383844000810168,0.52254932022013,0.000557574603390117,1.31602085569472,0.0110661436827278,1.06316324312983e-07,0.152391323316804,0.0111171711785929,0,0.0372860050919526,0.00221104312749661,0.699790553685426
0,1993,1,6,0.0,-0.8331612123487572,0.8518923382123496,1.2578587798755867,0,0.000139932610841509,0,1.77275754601738,0.151707243966397,0.00135559470660432,0.422108291829325,0.00423925336710864,0.391630093966359,0.00862339916470847,0.465233344551383,0.00135993246793635,1.17307081314381,0.84017838836588,0.0152637183542862,0.00738941762341744,0.00255998469875724,0.0591120418070462,0.423491261424149,0,0.0766096222556533,0.85221424012463,1,0.817250716186062,0.00445877354254828,0.376053836800419,2.91249822651227e-05,0.212742343263251,0.325237208545176,0.548661088836607,0.0925809641028219,0.0275515570926552,0.000261275346079866,0.504813819844783,0.000315339389224372,1.31602085467231,0.00739659670523086,4.92214605999224e-08,0.136346275047162,0.00931796978300436,0,0.0318987886820478,0.00208545346318845,0.686209975365394
0,1993,1,7,13.39697536180438,3.0300487738133537,0.24501998574049497,1.6010826148641277,5.14909013838465,1.5009814204014,0.843588058514573,1.91693285784421,2.88174824717641,1.79270170491381,0.654920467892926,1.24047606299651,0.629822154643819,4.39163320507133,0.692697513532423,1.79954923078574,2.83214373908384,3.3760189882186,1.55903745526403,1.1101501830148,1.35366753647101,1.33530071662612,0.477069757291251,0,2.66869897847252,5.16703996456789,4.03639498510257,0.830722851148536,1.69903419233727,2.16567272652456,0.732980011604591,1.02085508323262,1.95288738432306,0.658972579089583,0.379286089700209,0.112556899686473,1.25673686820879,2.32283196202388,0.204343245979813,1.68533059506557,1.83634951469871,0.683212514781614,2.2893023648819,0.36530951559313,2.11450430204969,2.82401359444829,0.00197310842016197,3.00130907334856
0,1993,1,8,0.40267144197607646,3.3685164424094336,0.9456334454448061,1.8283269671504967,0.151715659562555,1.11349721206285,0.787273507496396,1.89274345736509,1.87446543082684,1.47646536422143,0.970121997882607,1.02531279373677,0.609907350276787,2.31433124879976,0.673815864626375,1.4811697898641,1.90541327265939,0.920977149125802,1.30819147334394,0.995656772973367,1.00605927255151,0.476049312524972,0.470720563442256,0,1.82952202682392,0.946526330641265,1.08967067561207,0.854980287319178,1.94409188101214,1.3993936936196,0.931760820974233,0.593981031333593,1.28652162404696,0.75976560308621,0.639365668790672,0.158608572451257,0.385119109715727,1.4900144280688,0.328599249298756,2.04273820204008,1.76353790376961,0.799000267936991,1.84460573293917,0.588693698535997,1.36373388251293,2.01393498108728,1.66761596670173,2.11931041179689
0,1993,1,9,0.2505025962830602,0.19128997675836235,0.34124842932756383,1.5171625013641823,0.0938953434210522,0.991157640013917,0.741735130969635,1.87031615422997,1.21944104078021,1.22925254544798,0.962033473680716,0.841458762283418,0.59581019105786,1.23189480231913,0.660876975387444,1.23237022720433,1.40372933174228,0.892623400931925,1.08763237913454,0.864150051997461,0.74275745048634,0.429441245333411,0.460831777259053,0,1.07315234368982,0.898460883575313,1.05504341523214,0.881978024756697,1.69135125434501,0.930080845546239,0.903978346827685,0.624002228729263,0.88244277813328,0.836471302051161,0.809544107448149,0.157903160794797,0.334474108990186,1.03953625042523,0.34017830803521,1.81990965688807,0.921090973303878,0.815273366760461,1.17158575308774,0.725888385962301,1.06639401120088,1.50191773932863,1.97957291679933,1.57255605605793
0,1993,1,10,1.1620266969908117,2.958502053574622,0.932986347483082,1.475673905926007,0.433479584920822,0.92394616250822,0.743525437308821,1.85638741648766,1.03547895663153,1.11096542866365,0.60322307998168,0.777525569227078,0.596453373985916,0.928566491403885,0.660092727752518,1.11320552181862,1.26511882952913,1.06483497443475,1.01287711748042,0.746565635557742,0.643612633244722,0.466432089212771,0.454054914704269,0,0.898248278629562,1.19272300107094,1.25653390626578,0.903728112724889,1.3473770050331,0.698303307812489,0.839991862571997,0.682747996440035,0.758247647204692,0.877970874996975,0.906192583640985,0.154461077911756,0.37453098938245,0.802802929925122,0.313030450508635,1.65465335263116,0.684789572904751,0.823551445200957,0.774083801477081,0.807961656590786,0.819484553177484,1.52904247375887,1.76183605088114,1.40394791304394
