C/E,Year,Month,Day,Precip,Temp,PET,Obs flow,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m41,m42,m43,m44,m46
0,1993,1,1,1.588122350110886,-8.218775073796033,0.1542002679019976,1.8967579743246439,1.42418147134814,2.86178026808507,3.15879122234856,3.12792436419605,2.3249103505115,3.87434404624274e-08,3.27128134322714,2.91195017559249,3.49049526608864,2.38678805298711,3.01819959830894,0.809583727678171,2.71704787662122,1.99288016500651,2.78657375867876,3.08079421758871,2.36099478946396,2.93226742908203,2.75417534239402,7.05267999605968e-16,3.5469277171965,1.77653172733212,1.98889342008615,3.07322451862654,2.7611167590857,3.38483998993528,2.73233976911179,2.98253603526776,2.78081324428643,1.22755514374325,0.00576069694482297,0.279265025826382,2.87326809827807,0.338101551320084,0.178639072300546,3.6383007327719,0.071421468952986,2.86057435779873,2.65417677183863,2.34700327730445e-05,2.69385919969676,0.41931208446598,0.968342016627995,2.98111939066984
0,1993,1,2,0.7596539523520186,-5.017355107811271,0.28799747869379566,1.3712946365283138,0.680526951934577,2.16784966152339,2.53608929858046,2.50034562628286,2.26333310611142,1.82864917922385e-08,2.89111962541745,2.27511060918796,3.13621683433313,1.54047322818236,2.54461311591496,0.635241340441017,2.09369620800027,1.3728265542283,2.13991774950016,2.4119001373799,1.58807961765244,2.34117853400196,2.19528197758657,3.37354123459485e-16,3.07056977880565,1.16340840750006,1.46122958770464,2.65773063906737,2.18023691789508,2.9191074365042,2.13755647632401,2.55760540552795,2.22776677319972,1.21453669454569,0.00482311899279591,0.335016558092667,2.18887243508587,0.322635913173166,0.219957646711388,2.95007204471901,0.0446377742798937,2.16688350617227,1.98441021065428,1.34039341167535e-05,2.07766800807457,0.402994250831028,0.966448473236522,2.21467262228032
0,1993,1,3,3.1158013536410873,-2.394653050850807,0.18212805857638695,2.2544840513507127,2.79336240911651,2.39019313452933,2.68002593209262,2.6581870821392,5.82978013325604,8.63102961627537e-09,2.62445495380324,2.47682396256035,3.04222233504018,2.19942214544021,2.46847915498605,0.505408457128334,2.24289793263745,3.08729769320636,2.36559816144014,2.13499409830186,2.13866877886962,2.36852323235956,2.24179622997605,1.38369376118823e-15,2.82339503987249,2.72866560897628,2.88345063549245,2.48290460143822,2.18458485940094,2.68052525884503,2.16377722267667,2.63973923592545,2.33583131686302,1.2016675584179,0.00403973580906119,0.390515936685925,2.41534832672169,0.307861154203885,0.243058622211488,2.32176207989563,0.0249865956409689,2.42587763627146,1.85415675809366,7.64833552563072e-06,2.13319703553045,0.387311437531354,0.964721346514176,2.42672198531195
0,1993,1,4,3.819771841504461,-6.647051771363769,0.2499713731194159,2.549266125856502,3.42712812092905,2.73267146012906,2.96579350595995,2.95745489529309,2.25614828475693,4.07375417239084e-09,2.69239015794775,2.81721209564013,3.0625044179768,2.85754460335051,2.66161798776109,0.385422143453263,2.53594544786959,3.5985757336866,2.72769962829126,2.48144672137805,2.72678603143394,2.67122775764348,2.59771849049818,1.69631945890123e-15,3.16559613226591,3.15318136467079,3.28041410479115,2.58779434042987,2.49183194308869,3.01889988262767,2.49762684293173,2.78142552355596,2.63127954733168,1.18894003804816,0.00338185564074053,0.403164355196912,2.74734754453663,0.29374821580783,0.243000021640587,2.81891382215554,0.0147564013925048,2.76180603525724,2.31276530521216,4.36096969210901e-06,2.50207787893065,0.372238932290246,0.963146010702769,2.76419648141068
0,1993,1,5,5.212925873799674,-8.64368795030082,0.21818769976576163,2.7582402142238323,4.68463108525773,3.38942291441407,3.53632684828602,3.54372945800832,2.19021875120104,1.92276863768119e-09,3.02947491854147,3.45139272561327,3.26794360387166,3.83969804710427,3.16757163898062,0.289543332417713,3.11423915523537,4.63185181726344,3.3848036445813,3.04229036742735,3.62117043735705,3.27577979129846,3.27420478172996,2.31500413230264e-15,3.54782289082845,4.08503447604844,4.09392804795944,2.99786912655774,3.13053886543888,3.40332380402169,3.16663649251272,3.22294675087491,3.22926883763137,1.17635383937121,0.00283122953708831,0.378825068752178,3.39367820247282,0.280275994595263,0.226392879746855,3.31372498716939,0.00896310980980432,3.41717714782179,2.9421493465605,2.48504885842091e-06,3.21108039783262,0.357752984613452,0.961709125449017,3.39641273189479
0,1993,1,6,2.5122886496509413,-7.17055112663864,0.23998652900396222,2.4140556036859104,2.25792686192116,3.06508644054602,3.26744119524531,3.26672396137539,2.13117031266887,9.07526344890034e-10,3.3235565509713,3.14712730877834,3.21029626433065,3.07844574493548,3.2152637995848,0.205431560338042,2.84233990645046,2.64591077612746,3.06731805267587,3.28393349299964,2.99229361484164,2.99768131858071,3.23769043794386,1.11568028133877e-15,3.82654424155886,2.32858979234527,2.47747271876638,3.17542158949495,3.11917546546635,3.67989102395982,3.13843297500348,2.99603297829897,3.09296426224542,1.1639050777387,0.00236974101839756,0.33329296502713,3.05612168590344,0.267409063478665,0.200941855163548,4.04688101532387,0.00542508967020641,3.04723174844128,3.07807602749685,1.41536079322871e-06,3.15842232928323,0.343830768070734,0.960398522834957,3.09961999894662
0,1993,1,7,0.3442510283237837,-2.505579784075574,0.30263795959283646,1.9273793809561315,0.308989161830953,2.18727387322116,2.50997305346838,2.49333299495397,4.74754410712239,4.2834278161657e-10,3.01731989193944,2.32712115688234,2.92328379662032,1.69675937530953,2.73291166987458,0.124728599799569,2.07879154226316,1.06253661172172,2.21854943593545,2.63796410117339,1.75903972272119,2.25051016322798,2.52143159190421,1.52878167158381e-16,3.34665810253503,0.905246943768767,1.19444161649434,2.8776889538505,2.43608278071292,3.20623339602947,2.41263570427316,2.51092402374443,2.43014391771196,1.15158766032677,0.00198183763655639,0.29628342979381,2.19019768547955,0.255131986982294,0.172454961453134,3.47906344408026,0.00319917263434635,2.15792381458719,2.30510931204638,8.05780563202302e-07,2.37540458012472,0.330450344779284,0.959203104336859,2.27865702146214
0,1993,1,8,5.311002229659825,-4.7313889462842065,0.20214742015957254,3.722746475545405,4.77522120861264,3.03550373486531,3.22299301851895,3.22819344769948,3.58645821219384,2.0217323672874e-10,2.83156529166283,3.12940021363302,3.10492998521862,3.30124013973904,3.00082166539774,0.0728068414469396,2.80105077028014,4.65254156771547,3.05679860122545,2.5264632767069,3.13958634376293,2.94367403697079,2.96270331507245,2.35855878368155e-15,3.01508851364832,4.14030883256897,4.06494138916953,2.96938071410038,2.83594225977334,2.88623883308692,2.84390427947922,3.10203959540712,3.02056230536837,1.1394064605799,0.00165844465040075,0.256713488922637,3.04993890163081,0.243411925800385,0.144549491938807,2.44577926344498,0.00182693366431724,3.07781557130785,2.35117184792975,4.58579187111866e-07,2.85237389518422,0.317590630196222,0.958112746840036,3.07759312286168
0,1993,1,9,0.9285585014535739,-6.600915905187878,0.2135417743850288,1.8934916909506183,0.834405764985601,2.36179094997685,2.62906286567329,2.61989605564373,8.03675027412197,9.54236172607276e-11,2.87490091417885,2.47702659986553,2.89766965708431,2.07708573774473,2.73120908237719,0.0332627851377081,2.19971308984704,1.4780417685345,2.38040056721283,2.72184616691136,2.07948316021568,2.38586264462002,2.57200622615381,4.12362811210076e-16,3.47780341030726,1.32776409679877,1.5253353560855,2.80585866054447,2.47895919439032,3.34428442353748,2.46576455401887,2.53700127946085,2.51233048111464,1.12735848303333,0.00138816337642091,0.215573074120125,2.35657957405588,0.232227481301355,0.119142219952559,3.65293797758164,0.00105774220847883,2.33803542014157,2.48101889121218,2.60906647638185e-07,2.44515913688145,0.305231360817506,0.957118216913681,2.43630227438418
0,1993,1,10,3.7693927398412073,-6.223732590726673,0.1311128958551493,2.2556408600456805,3.39146898473064,2.73239714034527,2.91807903936566,2.91877875850525,2.58661548645317,4.50389323456254e-11,2.72721131983892,2.80535716682074,2.94695786388794,2.77715055662766,2.81051693754949,0.0151965509434103,2.49089511883479,3.51320314152186,2.72619536372168,2.49809865538058,2.67856425552038,2.65387663341681,2.7246309593612,1.67394664345064e-15,3.0903413636325,3.19520775263377,3.13583643591616,2.8104141005511,2.63546217855043,2.96774488559085,2.63665939038176,2.81600236472012,2.7450414415141,1.11544674481302,0.00116317049757763,0.176051661594469,2.73933451366138,0.221554438588671,0.0970282460565666,2.7354145315875,0.000640689347290062,2.75282407668908,2.3109555175852,1.48405621870378e-07,2.63681121161585,0.293353061338255,0.956211092619769,2.77393672799656
0,1993,1,11,1.605150926570132,-10.915518163776355,0.1049720074827372,2.013663700086635,1.44463951253426,2.37464414362571,2.5786670623411,2.5716872852067,12.1696199512641,2.12578969972528e-11,2.75599370433523,2.43551631264341,2.81361309199079,2.12722542944688,2.63094750705243,0.00694274878372963,2.1454111204467,1.95525920916779,2.34426711104202,2.55398707229332,2.11002496033593,2.3326833188308,2.47521395388765,7.12830206670626e-16,3.27605000045412,1.82611861383862,1.89860581161336,2.68163722100028,2.42832146362927,3.15030345332579,2.41897459738117,2.50600649153878,2.44552391722548,1.10367018181614,0.000975561338365915,0.140550501086735,2.3721059935679,0.211373608995036,0.0783399520667083,3.26561857987631,0.000418317197501045,2.3641208815716,2.34107505050717,8.43970726708099e-08,2.40477872755678,0.281937014499172,0.955383692193902,2.42070643733884
