195.200 ,179.000 ,294.783 ,289.303 ,288.940 ,288.060 ,132,,289.010 ,289.620 ,289.050 ,0,20201020,8101030001,êŒéÎêÏêÖån,êŒéÎêÏ,
28,-34.200 ,294.570 ,,,,,,,,,,,,,
28,-33.020 ,294.570 ,,,,,,,,,,,,,
0,-24.298 ,294.540 ,,,,,,,,,,,,,
0,-16.000 ,294.530 ,,,,,,,,,,,,,
0,-9.869 ,294.520 ,,,,,,,,,,,,,
0,-4.014 ,294.570 ,,,,,,,,,,,,,
0,-2.690 ,294.910 ,,,,,,,,,,,,,
0,-1.103 ,295.000 ,,,,,,,,,,,,,
1,0.000 ,294.780 ,,,,,,,,,,,,,
2,0.000 ,294.590 ,,,,,,,,,,,,,
0,3.961 ,292.800 ,,,,,,,,,,,,,
5,9.230 ,290.940 ,,,,,,,,,,,,,
0,10.558 ,289.970 ,,,,,,,,,,,,,
0,11.171 ,290.010 ,,,,,,,,,,,,,
5,12.159 ,290.250 ,,,,,,,,,,,,,
0,14.943 ,290.440 ,,,,,,,,,,,,,
0,16.189 ,290.030 ,,,,,,,,,,,,,
0,20.000 ,290.050 ,,,,,,,,,,,,,
0,30.000 ,290.000 ,,,,,,,,,,,,,
0,40.000 ,290.020 ,,,,,,,,,,,,,
0,46.577 ,290.000 ,,,,,,,,,,,,,
0,47.640 ,290.420 ,,,,,,,,,,,,,
0,48.532 ,290.450 ,,,,,,,,,,,,,
5,51.511 ,289.520 ,,,,,,,,,,,,,
0,54.130 ,288.510 ,,,,,,,,,,,,,
0,58.550 ,288.100 ,,,,,,,,,,,,,
0,59.074 ,288.170 ,,,,,,,,,,,,,
0,59.427 ,288.140 ,,,,,,,,,,,,,
0,59.896 ,287.900 ,,,,,,,,,,,,,
0,61.234 ,287.790 ,,,,,,,,,,,,,
5,63.147 ,289.040 ,,,,,,,,,,,,,
0,63.659 ,289.200 ,,,,,,,,,,,,,
0,64.433 ,289.040 ,,,,,,,,,,,,,
0,65.938 ,289.010 ,,,,,,,,,,,,,
0,67.230 ,288.910 ,,,,,,,,,,,,,
0,68.625 ,288.370 ,,,,,,,,,,,,,
0,72.006 ,288.390 ,,,,,,,,,,,,,
0,80.000 ,288.320 ,,,,,,,,,,,,,
0,90.000 ,288.340 ,,,,,,,,,,,,,
0,100.000 ,288.380 ,,,,,,,,,,,,,
0,110.000 ,288.310 ,,,,,,,,,,,,,
0,117.791 ,288.330 ,,,,,,,,,,,,,
0,119.832 ,288.330 ,,,,,,,,,,,,,
0,121.696 ,289.590 ,,,,,,,,,,,,,
0,122.089 ,289.640 ,,,,,,,,,,,,,
0,122.762 ,289.230 ,,,,,,,,,,,,,
0,125.805 ,289.180 ,,,,,,,,,,,,,
0,130.000 ,289.160 ,,,,,,,,,,,,,
0,140.000 ,289.160 ,,,,,,,,,,,,,
0,150.000 ,289.160 ,,,,,,,,,,,,,
0,160.000 ,289.170 ,,,,,,,,,,,,,
0,170.000 ,289.190 ,,,,,,,,,,,,,
0,180.000 ,289.150 ,,,,,,,,,,,,,
0,190.000 ,289.180 ,,,,,,,,,,,,,
0,200.000 ,289.180 ,,,,,,,,,,,,,
0,210.000 ,289.180 ,,,,,,,,,,,,,
0,220.000 ,289.140 ,,,,,,,,,,,,,
0,230.000 ,289.130 ,,,,,,,,,,,,,
0,240.000 ,289.110 ,,,,,,,,,,,,,
0,250.000 ,289.150 ,,,,,,,,,,,,,
0,260.000 ,289.170 ,,,,,,,,,,,,,
0,269.730 ,289.170 ,,,,,,,,,,,,,
0,276.663 ,289.200 ,,,,,,,,,,,,,
0,277.179 ,289.620 ,,,,,,,,,,,,,
0,278.239 ,289.460 ,,,,,,,,,,,,,
0,279.513 ,288.730 ,,,,,,,,,,,,,
0,281.633 ,288.210 ,,,,,,,,,,,,,
0,283.651 ,288.000 ,,,,,,,,,,,,,
0,284.847 ,287.650 ,,,,,,,,,,,,,
0,286.763 ,287.610 ,,,,,,,,,,,,,
0,291.291 ,287.810 ,,,,,,,,,,,,,
0,292.846 ,288.190 ,,,,,,,,,,,,,
0,299.388 ,288.460 ,,,,,,,,,,,,,
0,305.938 ,288.590 ,,,,,,,,,,,,,
0,307.330 ,288.380 ,,,,,,,,,,,,,
0,308.500 ,288.320 ,,,,,,,,,,,,,
0,312.202 ,288.640 ,,,,,,,,,,,,,
12,314.845 ,288.940 ,,,,,,,,,,,,,
2,314.845 ,288.800 ,,,,,,,,,,,,,
13,315.274 ,288.770 ,,,,,,,,,,,,,
0,316.481 ,288.550 ,,,,,,,,,,,,,
0,319.342 ,287.700 ,,,,,,,,,,,,,
0,319.771 ,287.230 ,,,,,,,,,,,,,
16,320.326 ,286.980 ,,,,,,,,,,,,,
0,320.924 ,286.760 ,,,,,,,,,,,,,
0,328.622 ,286.760 ,,,,,,,,,,,,,
0,338.367 ,286.820 ,,,,,,,,,,,,,
16,338.376 ,286.900 ,,,,,,,,,,,,,
0,344.944 ,286.590 ,,,,,,,,,,,,,
0,346.886 ,286.440 ,,,,,,,,,,,,,
16,346.891 ,286.510 ,,,,,,,,,,,,,
0,348.588 ,286.130 ,,,,,,,,,,,,,
0,351.465 ,286.040 ,,,,,,,,,,,,,
0,355.176 ,286.020 ,,,,,,,,,,,,,
0,358.178 ,286.140 ,,,,,,,,,,,,,
0,361.151 ,286.340 ,,,,,,,,,,,,,
16,362.856 ,286.520 ,,,,,,,,,,,,,
0,363.185 ,286.530 ,,,,,,,,,,,,,
0,365.443 ,287.620 ,,,,,,,,,,,,,
0,366.050 ,287.800 ,,,,,,,,,,,,,
12,366.623 ,288.060 ,,,,,,,,,,,,,
2,366.623 ,287.920 ,,,,,,,,,,,,,
13,366.623 ,287.920 ,,,,,,,,,,,,,
0,369.360 ,288.270 ,,,,,,,,,,,,,
0,372.423 ,288.370 ,,,,,,,,,,,,,
0,373.858 ,289.050 ,,,,,,,,,,,,,
0,377.026 ,289.280 ,,,,,,,,,,,,,
0,381.198 ,289.250 ,,,,,,,,,,,,,
0,387.000 ,289.200 ,,,,,,,,,,,,,
0,392.028 ,289.160 ,,,,,,,,,,,,,
0,394.218 ,289.320 ,,,,,,,,,,,,,
4,397.651 ,289.550 ,,,,,,,,,,,,,
4,400.563 ,289.640 ,,,,,,,,,,,,,
25,405.337 ,289.670 ,,,,,,,,,,,,,
