195.600 ,188.000 ,291.705 ,291.583 ,291.580 ,,91,,291.660 ,,294.920 ,0,20201020,8101030001,êŒéÎêÏêÖån,êŒéÎêÏ,
28,-188.400 ,294.470 ,,,,,,,,,,,,,
28,-180.000 ,294.460 ,,,,,,,,,,,,,
0,-170.428 ,294.480 ,,,,,,,,,,,,,
0,-167.952 ,294.930 ,,,,,,,,,,,,,
4,-163.114 ,294.460 ,,,,,,,,,,,,,
0,-161.644 ,294.390 ,,,,,,,,,,,,,
4,-159.544 ,294.290 ,,,,,,,,,,,,,
0,-157.654 ,294.310 ,,,,,,,,,,,,,
0,-156.044 ,294.130 ,,,,,,,,,,,,,
0,-155.280 ,293.780 ,,,,,,,,,,,,,
5,-153.733 ,292.880 ,,,,,,,,,,,,,
0,-152.145 ,291.140 ,,,,,,,,,,,,,
0,-149.087 ,291.120 ,,,,,,,,,,,,,
5,-146.608 ,292.540 ,,,,,,,,,,,,,
0,-139.793 ,292.420 ,,,,,,,,,,,,,
0,-138.518 ,292.000 ,,,,,,,,,,,,,
0,-135.898 ,291.930 ,,,,,,,,,,,,,
0,-130.000 ,291.900 ,,,,,,,,,,,,,
0,-120.000 ,291.900 ,,,,,,,,,,,,,
0,-110.000 ,291.920 ,,,,,,,,,,,,,
0,-101.114 ,291.950 ,,,,,,,,,,,,,
0,-99.854 ,292.360 ,,,,,,,,,,,,,
0,-98.984 ,292.310 ,,,,,,,,,,,,,
0,-97.940 ,291.560 ,,,,,,,,,,,,,
0,-90.000 ,291.580 ,,,,,,,,,,,,,
0,-80.000 ,291.550 ,,,,,,,,,,,,,
0,-70.000 ,291.530 ,,,,,,,,,,,,,
0,-60.000 ,291.510 ,,,,,,,,,,,,,
0,-50.000 ,291.500 ,,,,,,,,,,,,,
0,-41.630 ,291.530 ,,,,,,,,,,,,,
0,-40.524 ,291.890 ,,,,,,,,,,,,,
0,-39.685 ,291.870 ,,,,,,,,,,,,,
0,-38.851 ,291.420 ,,,,,,,,,,,,,
0,-30.000 ,291.380 ,,,,,,,,,,,,,
0,-20.000 ,291.400 ,,,,,,,,,,,,,
0,-10.000 ,291.440 ,,,,,,,,,,,,,
0,-7.028 ,291.460 ,,,,,,,,,,,,,
0,-6.597 ,291.690 ,,,,,,,,,,,,,
4,-5.434 ,291.650 ,,,,,,,,,,,,,
4,-2.878 ,291.620 ,,,,,,,,,,,,,
0,-0.493 ,291.720 ,,,,,,,,,,,,,
1,0.000 ,291.700 ,,,,,,,,,,,,,
2,0.000 ,291.700 ,,,,,,,,,,,,,
0,1.917 ,291.370 ,,,,,,,,,,,,,
0,4.024 ,291.450 ,,,,,,,,,,,,,
0,9.851 ,291.600 ,,,,,,,,,,,,,
18,14.279 ,291.580 ,,,,,,,,,,,,,
2,14.279 ,291.580 ,,,,,,,,,,,,,
0,15.202 ,291.560 ,,,,,,,,,,,,,
0,15.994 ,291.140 ,,,,,,,,,,,,,
0,16.385 ,291.160 ,,,,,,,,,,,,,
0,17.125 ,291.370 ,,,,,,,,,,,,,
12,17.517 ,291.580 ,,,,,,,,,,,,,
2,17.517 ,291.450 ,,,,,,,,,,,,,
13,18.389 ,291.430 ,,,,,,,,,,,,,
0,18.960 ,291.100 ,,,,,,,,,,,,,
0,20.106 ,290.770 ,,,,,,,,,,,,,
0,23.057 ,290.460 ,,,,,,,,,,,,,
0,23.977 ,290.130 ,,,,,,,,,,,,,
0,25.717 ,289.820 ,,,,,,,,,,,,,
0,28.832 ,289.560 ,,,,,,,,,,,,,
0,33.974 ,289.490 ,,,,,,,,,,,,,
0,37.467 ,289.160 ,,,,,,,,,,,,,
16,39.798 ,288.630 ,,,,,,,,,,,,,
0,41.792 ,287.920 ,,,,,,,,,,,,,
0,44.375 ,287.540 ,,,,,,,,,,,,,
0,46.598 ,287.120 ,,,,,,,,,,,,,
0,48.453 ,286.950 ,,,,,,,,,,,,,
0,49.815 ,287.980 ,,,,,,,,,,,,,
0,50.914 ,288.090 ,,,,,,,,,,,,,
16,52.260 ,288.630 ,,,,,,,,,,,,,
0,54.479 ,289.670 ,,,,,,,,,,,,,
0,55.616 ,289.760 ,,,,,,,,,,,,,
0,56.219 ,290.120 ,,,,,,,,,,,,,
0,57.065 ,289.560 ,,,,,,,,,,,,,
16,56.853 ,288.630 ,,,,,,,,,,,,,
0,56.679 ,288.290 ,,,,,,,,,,,,,
0,58.257 ,287.880 ,,,,,,,,,,,,,
0,60.285 ,287.450 ,,,,,,,,,,,,,
0,62.053 ,287.140 ,,,,,,,,,,,,,
16,64.535 ,288.590 ,,,,,,,,,,,,,
0,65.769 ,289.190 ,,,,,,,,,,,,,
0,66.820 ,289.810 ,,,,,,,,,,,,,
12,67.787 ,290.150 ,,,,,,,,,,,,,
2,67.787 ,290.150 ,,,,,,,,,,,,,
13,68.049 ,291.430 ,,,,,,,,,,,,,
0,68.310 ,292.710 ,,,,,,,,,,,,,
0,69.442 ,295.580 ,,,,,,,,,,,,,
0,69.674 ,296.410 ,,,,,,,,,,,,,
28,75.540 ,303.090 ,,,,,,,,,,,,,
28,76.700 ,308.340 ,,,,,,,,,,,,,
