193.800 ,99.000 ,279.673 ,279.747 ,278.980 ,277.510 ,115,279.750 ,279.930 ,279.700 ,279.230 ,0,20201020,8101030001,êŒéÎêÏêÖån,êŒéÎêÏ,
28,-28.300 ,279.950 ,,,,,,,,,,,,,
28,-20.850 ,280.050 ,,,,,,,,,,,,,
0,-12.550 ,280.150 ,,,,,,,,,,,,,
5,-7.100 ,279.950 ,,,,,,,,,,,,,
0,-7.100 ,279.650 ,,,,,,,,,,,,,
0,-6.700 ,279.650 ,,,,,,,,,,,,,
5,-6.700 ,279.950 ,,,,,,,,,,,,,
19,-5.900 ,280.000 ,,,,,,,,,,,,,
19,-5.900 ,281.500 ,,,,,,,,,,,,,
0,-4.500 ,280.000 ,,,,,,,,,,,,,
0,-3.279 ,279.690 ,,,,,,,,,,,,,
5,-2.667 ,279.700 ,,,,,,,,,,,,,
0,-2.578 ,279.420 ,,,,,,,,,,,,,
0,-2.275 ,279.410 ,,,,,,,,,,,,,
5,-2.203 ,279.680 ,,,,,,,,,,,,,
0,-1.017 ,279.480 ,,,,,,,,,,,,,
1,0.000 ,279.670 ,,,,,,,,,,,,,
2,0.000 ,279.560 ,,,,,,,,,,,,,
0,3.729 ,279.670 ,,,,,,,,,,,,,
24,4.394 ,279.750 ,,,,,,,,,,,,,
0,6.053 ,280.500 ,,,,,,,,,,,,,
0,10.488 ,282.770 ,,,,,,,,,,,,,
3,11.506 ,283.360 ,,,,,,,,,,,,,
4,12.635 ,283.410 ,,,,,,,,,,,,,
0,14.024 ,283.410 ,,,,,,,,,,,,,
4,15.759 ,283.380 ,,,,,,,,,,,,,
3,17.000 ,283.310 ,,,,,,,,,,,,,
0,18.177 ,282.770 ,,,,,,,,,,,,,
0,23.221 ,280.220 ,,,,,,,,,,,,,
24,24.160 ,279.830 ,,,,,,,,,,,,,
0,25.390 ,279.650 ,,,,,,,,,,,,,
0,30.367 ,279.700 ,,,,,,,,,,,,,
0,33.678 ,279.410 ,,,,,,,,,,,,,
0,36.343 ,280.060 ,,,,,,,,,,,,,
0,40.622 ,280.330 ,,,,,,,,,,,,,
0,52.513 ,280.310 ,,,,,,,,,,,,,
0,56.562 ,280.270 ,,,,,,,,,,,,,
0,63.477 ,280.320 ,,,,,,,,,,,,,
0,69.054 ,280.260 ,,,,,,,,,,,,,
0,75.068 ,280.210 ,,,,,,,,,,,,,
4,77.822 ,280.260 ,,,,,,,,,,,,,
0,79.143 ,280.270 ,,,,,,,,,,,,,
4,80.354 ,280.250 ,,,,,,,,,,,,,
0,85.119 ,280.020 ,,,,,,,,,,,,,
0,90.887 ,279.980 ,,,,,,,,,,,,,
0,96.104 ,279.790 ,,,,,,,,,,,,,
0,99.989 ,278.480 ,,,,,,,,,,,,,
0,105.910 ,278.650 ,,,,,,,,,,,,,
0,109.745 ,278.810 ,,,,,,,,,,,,,
12,115.185 ,278.980 ,,,,,,,,,,,,,
2,115.185 ,278.720 ,,,,,,,,,,,,,
13,115.686 ,278.630 ,,,,,,,,,,,,,
0,117.422 ,277.670 ,,,,,,,,,,,,,
0,121.176 ,277.410 ,,,,,,,,,,,,,
0,123.914 ,276.810 ,,,,,,,,,,,,,
0,126.626 ,276.320 ,,,,,,,,,,,,,
16,127.489 ,276.260 ,,,,,,,,,,,,,
0,128.157 ,276.130 ,,,,,,,,,,,,,
0,131.349 ,276.080 ,,,,,,,,,,,,,
0,134.144 ,275.860 ,,,,,,,,,,,,,
0,140.160 ,275.810 ,,,,,,,,,,,,,
0,147.134 ,275.670 ,,,,,,,,,,,,,
0,151.208 ,275.610 ,,,,,,,,,,,,,
0,152.882 ,275.580 ,,,,,,,,,,,,,
0,153.928 ,275.550 ,,,,,,,,,,,,,
0,156.931 ,275.680 ,,,,,,,,,,,,,
0,158.111 ,275.560 ,,,,,,,,,,,,,
0,160.424 ,275.650 ,,,,,,,,,,,,,
0,162.087 ,276.070 ,,,,,,,,,,,,,
16,162.348 ,276.270 ,,,,,,,,,,,,,
0,162.690 ,276.500 ,,,,,,,,,,,,,
0,164.794 ,276.590 ,,,,,,,,,,,,,
13,171.012 ,277.650 ,,,,,,,,,,,,,
12,177.711 ,277.510 ,,,,,,,,,,,,,
2,177.711 ,277.270 ,,,,,,,,,,,,,
0,186.766 ,277.290 ,,,,,,,,,,,,,
0,197.848 ,277.270 ,,,,,,,,,,,,,
0,216.412 ,278.390 ,,,,,,,,,,,,,
0,230.591 ,278.150 ,,,,,,,,,,,,,
0,234.096 ,277.870 ,,,,,,,,,,,,,
0,236.489 ,278.040 ,,,,,,,,,,,,,
0,240.282 ,278.840 ,,,,,,,,,,,,,
0,245.612 ,279.120 ,,,,,,,,,,,,,
0,253.065 ,279.150 ,,,,,,,,,,,,,
0,256.777 ,279.260 ,,,,,,,,,,,,,
0,257.425 ,279.130 ,,,,,,,,,,,,,
0,258.450 ,279.080 ,,,,,,,,,,,,,
0,262.946 ,279.080 ,,,,,,,,,,,,,
0,271.258 ,279.070 ,,,,,,,,,,,,,
25,275.771 ,279.060 ,,,,,,,,,,,,,
3,284.703 ,283.650 ,,,,,,,,,,,,,
14,285.259 ,283.700 ,,,,,,,,,,,,,
14,289.343 ,283.760 ,,,,,,,,,,,,,
3,289.830 ,283.730 ,,,,,,,,,,,,,
25,296.173 ,280.410 ,,,,,,,,,,,,,
0,298.277 ,280.130 ,,,,,,,,,,,,,
0,299.443 ,279.700 ,,,,,,,,,,,,,
18,301.661 ,279.750 ,,,,,,,,,,,,,
2,301.661 ,279.610 ,,,,,,,,,,,,,
0,302.022 ,279.550 ,,,,,,,,,,,,,
0,303.179 ,278.820 ,,,,,,,,,,,,,
5,303.615 ,278.760 ,,,,,,,,,,,,,
0,303.754 ,278.330 ,,,,,,,,,,,,,
0,304.152 ,278.310 ,,,,,,,,,,,,,
5,304.314 ,278.760 ,,,,,,,,,,,,,
0,305.280 ,278.770 ,,,,,,,,,,,,,
0,306.648 ,279.240 ,,,,,,,,,,,,,
19,308.857 ,279.400 ,,,,,,,,,,,,,
19,308.857 ,281.800 ,,,,,,,,,,,,,
8,309.350 ,279.350 ,,,,,,,,,,,,,
8,309.550 ,281.650 ,,,,,,,,,,,,,
0,316.500 ,283.800 ,,,,,,,,,,,,,
0,320.450 ,283.950 ,,,,,,,,,,,,,
28,346.100 ,283.950 ,,,,,,,,,,,,,
28,353.100 ,283.950 ,,,,,,,,,,,,,
