194.400 ,218.000 ,289.888 ,283.972 ,,284.840 ,105,,289.820 ,284.320 ,283.620 ,0,20201020,8101030001,êŒéÎêÏêÖån,êŒéÎêÏ,
28,-38.600 ,289.800 ,,,,,,,,,,,,,
28,-35.000 ,289.800 ,,,,,,,,,,,,,
0,-25.365 ,289.800 ,,,,,,,,,,,,,
0,-15.651 ,289.820 ,,,,,,,,,,,,,
0,-11.884 ,289.980 ,,,,,,,,,,,,,
0,-2.816 ,289.730 ,,,,,,,,,,,,,
1,0.000 ,289.890 ,,,,,,,,,,,,,
2,0.000 ,289.750 ,,,,,,,,,,,,,
12,0.000 ,289.890 ,,,,,,,,,,,,,
2,0.000 ,289.750 ,,,,,,,,,,,,,
0,0.694 ,289.540 ,,,,,,,,,,,,,
0,1.705 ,288.760 ,,,,,,,,,,,,,
13,5.607 ,284.710 ,,,,,,,,,,,,,
0,5.718 ,284.590 ,,,,,,,,,,,,,
16,7.150 ,283.140 ,,,,,,,,,,,,,
0,8.480 ,282.170 ,,,,,,,,,,,,,
0,9.337 ,282.040 ,,,,,,,,,,,,,
0,10.252 ,282.000 ,,,,,,,,,,,,,
0,15.580 ,282.090 ,,,,,,,,,,,,,
0,19.250 ,282.030 ,,,,,,,,,,,,,
16,21.558 ,283.170 ,,,,,,,,,,,,,
0,22.744 ,284.160 ,,,,,,,,,,,,,
0,30.304 ,284.320 ,,,,,,,,,,,,,
0,37.071 ,284.470 ,,,,,,,,,,,,,
16,37.723 ,283.340 ,,,,,,,,,,,,,
0,39.281 ,282.520 ,,,,,,,,,,,,,
0,45.827 ,282.760 ,,,,,,,,,,,,,
0,48.513 ,282.520 ,,,,,,,,,,,,,
0,52.376 ,282.500 ,,,,,,,,,,,,,
0,56.627 ,282.750 ,,,,,,,,,,,,,
0,65.617 ,282.920 ,,,,,,,,,,,,,
0,72.680 ,282.860 ,,,,,,,,,,,,,
0,75.541 ,282.920 ,,,,,,,,,,,,,
16,78.293 ,283.350 ,,,,,,,,,,,,,
0,82.275 ,283.640 ,,,,,,,,,,,,,
0,90.544 ,283.950 ,,,,,,,,,,,,,
0,106.113 ,284.260 ,,,,,,,,,,,,,
0,107.707 ,283.880 ,,,,,,,,,,,,,
0,115.632 ,283.610 ,,,,,,,,,,,,,
0,117.549 ,284.180 ,,,,,,,,,,,,,
0,119.288 ,284.460 ,,,,,,,,,,,,,
0,122.836 ,284.280 ,,,,,,,,,,,,,
0,124.144 ,284.620 ,,,,,,,,,,,,,
12,124.671 ,284.840 ,,,,,,,,,,,,,
2,124.671 ,284.710 ,,,,,,,,,,,,,
13,124.671 ,284.710 ,,,,,,,,,,,,,
0,128.089 ,284.830 ,,,,,,,,,,,,,
0,136.671 ,284.870 ,,,,,,,,,,,,,
0,145.737 ,284.750 ,,,,,,,,,,,,,
0,155.760 ,284.590 ,,,,,,,,,,,,,
0,167.702 ,284.470 ,,,,,,,,,,,,,
0,177.767 ,284.360 ,,,,,,,,,,,,,
0,185.191 ,284.510 ,,,,,,,,,,,,,
0,190.300 ,284.500 ,,,,,,,,,,,,,
0,194.564 ,284.230 ,,,,,,,,,,,,,
0,195.480 ,283.950 ,,,,,,,,,,,,,
0,195.763 ,283.910 ,,,,,,,,,,,,,
0,197.056 ,284.190 ,,,,,,,,,,,,,
0,200.623 ,284.270 ,,,,,,,,,,,,,
25,204.512 ,284.280 ,,,,,,,,,,,,,
10,204.512 ,284.280 ,,,,,,,,,,,,,
10,210.133 ,287.220 ,,,,,,,,,,,,,
3,210.688 ,287.380 ,,,,,,,,,,,,,
14,211.206 ,287.420 ,,,,,,,,,,,,,
14,215.271 ,287.500 ,,,,,,,,,,,,,
3,215.805 ,287.480 ,,,,,,,,,,,,,
25,221.825 ,284.320 ,,,,,,,,,,,,,
0,224.421 ,284.010 ,,,,,,,,,,,,,
0,225.465 ,283.650 ,,,,,,,,,,,,,
18,226.756 ,283.970 ,,,,,,,,,,,,,
2,226.756 ,283.680 ,,,,,,,,,,,,,
5,227.423 ,283.570 ,,,,,,,,,,,,,
0,228.514 ,282.940 ,,,,,,,,,,,,,
0,228.905 ,282.930 ,,,,,,,,,,,,,
0,229.203 ,282.930 ,,,,,,,,,,,,,
5,230.365 ,283.500 ,,,,,,,,,,,,,
0,231.665 ,283.470 ,,,,,,,,,,,,,
0,232.080 ,283.080 ,,,,,,,,,,,,,
0,238.500 ,283.080 ,,,,,,,,,,,,,
0,244.750 ,283.080 ,,,,,,,,,,,,,
0,247.450 ,283.080 ,,,,,,,,,,,,,
0,248.100 ,283.700 ,,,,,,,,,,,,,
5,248.700 ,283.650 ,,,,,,,,,,,,,
0,248.900 ,283.500 ,,,,,,,,,,,,,
0,249.100 ,283.400 ,,,,,,,,,,,,,
0,249.350 ,283.400 ,,,,,,,,,,,,,
5,249.450 ,283.600 ,,,,,,,,,,,,,
0,250.200 ,283.600 ,,,,,,,,,,,,,
0,250.650 ,283.950 ,,,,,,,,,,,,,
0,251.500 ,283.900 ,,,,,,,,,,,,,
0,252.100 ,283.650 ,,,,,,,,,,,,,
0,255.100 ,283.600 ,,,,,,,,,,,,,
0,256.300 ,284.000 ,,,,,,,,,,,,,
5,257.400 ,284.000 ,,,,,,,,,,,,,
0,258.200 ,283.700 ,,,,,,,,,,,,,
0,259.000 ,283.700 ,,,,,,,,,,,,,
5,259.600 ,284.000 ,,,,,,,,,,,,,
0,267.200 ,284.100 ,,,,,,,,,,,,,
0,272.300 ,284.050 ,,,,,,,,,,,,,
0,273.200 ,283.900 ,,,,,,,,,,,,,
0,281.250 ,283.950 ,,,,,,,,,,,,,
0,281.450 ,284.100 ,,,,,,,,,,,,,
0,281.850 ,284.000 ,,,,,,,,,,,,,
28,282.650 ,283.300 ,,,,,,,,,,,,,
28,287.600 ,283.200 ,,,,,,,,,,,,,
