194.600 ,188.000 ,285.983 ,285.285 ,291.310 ,285.320 ,106,,291.150 ,285.820 ,285.040 ,0,20201020,8101030001,êŒéÎêÏêÖån,êŒéÎêÏ,
28,-188.200 ,291.160 ,,,,,,,,,,,,,
28,-186.088 ,291.160 ,,,,,,,,,,,,,
0,-175.924 ,291.150 ,,,,,,,,,,,,,
0,-168.636 ,291.110 ,,,,,,,,,,,,,
0,-167.593 ,291.220 ,,,,,,,,,,,,,
12,-166.251 ,291.310 ,,,,,,,,,,,,,
2,-166.251 ,291.190 ,,,,,,,,,,,,,
0,-165.728 ,290.910 ,,,,,,,,,,,,,
0,-165.068 ,290.370 ,,,,,,,,,,,,,
0,-163.031 ,288.390 ,,,,,,,,,,,,,
0,-160.811 ,285.820 ,,,,,,,,,,,,,
0,-159.036 ,284.810 ,,,,,,,,,,,,,
0,-157.811 ,284.450 ,,,,,,,,,,,,,
0,-157.258 ,284.050 ,,,,,,,,,,,,,
0,-156.984 ,283.920 ,,,,,,,,,,,,,
0,-155.919 ,283.930 ,,,,,,,,,,,,,
0,-154.997 ,284.930 ,,,,,,,,,,,,,
0,-148.324 ,285.200 ,,,,,,,,,,,,,
13,-142.999 ,285.240 ,,,,,,,,,,,,,
0,-141.918 ,284.410 ,,,,,,,,,,,,,
0,-139.259 ,284.210 ,,,,,,,,,,,,,
16,-137.896 ,283.720 ,,,,,,,,,,,,,
0,-137.103 ,283.300 ,,,,,,,,,,,,,
0,-135.955 ,283.040 ,,,,,,,,,,,,,
0,-134.820 ,282.810 ,,,,,,,,,,,,,
0,-133.879 ,282.700 ,,,,,,,,,,,,,
0,-133.051 ,282.750 ,,,,,,,,,,,,,
0,-126.000 ,282.400 ,,,,,,,,,,,,,
0,-120.025 ,282.450 ,,,,,,,,,,,,,
0,-119.040 ,282.740 ,,,,,,,,,,,,,
0,-117.826 ,283.180 ,,,,,,,,,,,,,
16,-116.610 ,283.670 ,,,,,,,,,,,,,
0,-116.628 ,283.320 ,,,,,,,,,,,,,
0,-112.458 ,283.660 ,,,,,,,,,,,,,
0,-107.735 ,283.820 ,,,,,,,,,,,,,
0,-102.359 ,283.930 ,,,,,,,,,,,,,
16,-102.359 ,284.160 ,,,,,,,,,,,,,
0,-96.207 ,283.880 ,,,,,,,,,,,,,
0,-90.171 ,283.940 ,,,,,,,,,,,,,
0,-84.426 ,284.170 ,,,,,,,,,,,,,
16,-83.346 ,284.310 ,,,,,,,,,,,,,
0,-79.458 ,284.410 ,,,,,,,,,,,,,
0,-70.831 ,284.850 ,,,,,,,,,,,,,
0,-65.218 ,284.790 ,,,,,,,,,,,,,
0,-63.533 ,284.590 ,,,,,,,,,,,,,
13,-62.781 ,285.030 ,,,,,,,,,,,,,
12,-55.833 ,285.320 ,,,,,,,,,,,,,
2,-55.833 ,285.200 ,,,,,,,,,,,,,
0,-49.594 ,285.070 ,,,,,,,,,,,,,
0,-45.950 ,284.440 ,,,,,,,,,,,,,
0,-40.482 ,284.300 ,,,,,,,,,,,,,
0,-39.000 ,284.940 ,,,,,,,,,,,,,
0,-36.921 ,285.300 ,,,,,,,,,,,,,
0,-31.864 ,285.570 ,,,,,,,,,,,,,
0,-24.666 ,285.710 ,,,,,,,,,,,,,
0,-19.386 ,285.680 ,,,,,,,,,,,,,
0,-12.742 ,285.640 ,,,,,,,,,,,,,
0,-2.940 ,285.580 ,,,,,,,,,,,,,
0,-0.673 ,285.860 ,,,,,,,,,,,,,
1,0.000 ,285.980 ,,,,,,,,,,,,,
2,0.000 ,285.820 ,,,,,,,,,,,,,
0,2.152 ,285.610 ,,,,,,,,,,,,,
0,3.263 ,285.250 ,,,,,,,,,,,,,
0,8.006 ,285.340 ,,,,,,,,,,,,,
0,17.680 ,285.120 ,,,,,,,,,,,,,
0,20.748 ,285.130 ,,,,,,,,,,,,,
0,21.446 ,285.290 ,,,,,,,,,,,,,
0,25.598 ,285.350 ,,,,,,,,,,,,,
0,29.222 ,285.370 ,,,,,,,,,,,,,
0,30.082 ,284.910 ,,,,,,,,,,,,,
4,33.176 ,285.030 ,,,,,,,,,,,,,
4,36.986 ,285.170 ,,,,,,,,,,,,,
25,37.679 ,285.250 ,,,,,,,,,,,,,
0,42.800 ,287.590 ,,,,,,,,,,,,,
4,43.753 ,287.600 ,,,,,,,,,,,,,
4,46.662 ,287.660 ,,,,,,,,,,,,,
3,49.280 ,288.930 ,,,,,,,,,,,,,
14,49.793 ,288.970 ,,,,,,,,,,,,,
14,53.777 ,289.030 ,,,,,,,,,,,,,
3,54.274 ,288.970 ,,,,,,,,,,,,,
25,60.452 ,285.820 ,,,,,,,,,,,,,
0,61.925 ,285.650 ,,,,,,,,,,,,,
0,63.460 ,285.360 ,,,,,,,,,,,,,
0,64.390 ,284.980 ,,,,,,,,,,,,,
18,65.365 ,285.290 ,,,,,,,,,,,,,
2,65.365 ,284.970 ,,,,,,,,,,,,,
5,65.920 ,284.820 ,,,,,,,,,,,,,
0,67.154 ,284.130 ,,,,,,,,,,,,,
0,67.937 ,284.160 ,,,,,,,,,,,,,
0,68.510 ,284.270 ,,,,,,,,,,,,,
5,69.812 ,284.980 ,,,,,,,,,,,,,
0,74.698 ,285.070 ,,,,,,,,,,,,,
0,77.650 ,285.100 ,,,,,,,,,,,,,
0,85.550 ,285.100 ,,,,,,,,,,,,,
