1.500,106.000,29.508,29.676,19.969,20.351,124,24.860,24.860,24.510,24.460,0,20181128,8101030250,êŒéÎêÏêÖån,ãÛímêÏ
0,-36.000,23.700
0,-35.700,23.800
0,-33.000,23.810
28,-31.300,24.770
0,-27.600,24.940
24,-20.900,24.860
28,-20.900,24.860
0,-14.500,26.700
0,-11.400,26.920
3,-6.100,29.490
0,-5.500,29.690
0,-4.900,30.000
0,-4.500,30.060
0,-1.500,30.090
0,-1.200,29.970
2,0.000,29.450
3,0.000,29.450
1,0.000,29.508
0,8.700,26.100
0,14.800,25.780
24,17.600,24.930
0,25.000,25.070
0,30.500,25.010
14,32.000,24.870
14,35.100,24.820
0,45.000,24.940
0,55.000,24.940
0,63.000,25.000
0,70.000,25.090
0,80.000,25.070
0,90.000,25.060
0,100.000,25.020
0,110.000,25.000
0,120.000,24.840
0,130.000,24.820
0,140.000,24.590
0,150.000,24.360
0,156.300,24.160
0,159.000,23.700
0,167.000,23.380
13,170.600,23.040
0,177.600,20.480
2,181.050,19.820
12,181.050,19.969
0,189.750,18.610
16,190.450,17.920
0,191.750,16.020
0,196.050,15.920
0,201.050,15.600
0,206.050,15.570
0,211.050,15.520
0,216.050,15.640
0,221.050,15.820
0,226.050,15.820
0,231.050,15.870
0,236.050,16.270
0,237.750,16.920
16,239.550,17.920
0,241.850,18.020
0,246.550,18.320
0,249.050,18.010
0,250.250,18.080
0,253.050,18.450
0,255.950,20.130
12,256.430,20.351
2,256.430,20.200
0,258.500,20.940
0,268.500,21.110
0,278.500,20.880
0,282.800,20.890
0,286.300,18.590
0,287.500,18.490
0,289.500,17.350
0,292.500,17.470
0,298.200,18.610
0,305.300,18.410
0,305.700,18.050
0,308.100,18.110
0,310.500,19.530
8,311.400,19.790
0,316.200,22.170
0,318.100,22.170
13,323.100,24.920
8,324.600,24.920
19,325.000,24.960
0,330.700,24.980
0,333.200,24.680
0,336.000,24.850
0,343.500,25.000
0,348.500,25.050
0,358.500,25.080
0,368.500,25.180
0,378.500,25.300
0,388.500,25.130
0,398.500,25.300
0,408.500,25.550
0,413.900,25.490
14,416.100,25.300
14,419.200,25.350
0,425.900,25.550
25,433.300,25.420
8,433.300,25.420
0,434.900,25.850
0,440.400,26.140
8,444.200,27.570
18,448.500,29.676
2,448.500,29.570
3,448.500,29.570
0,449.800,29.860
0,454.300,29.840
0,456.600,29.480
0,465.000,28.990
3,472.400,28.550
0,478.500,27.510
0,488.500,25.150
25,491.800,24.510
28,491.800,24.510
5,493.200,24.410
28,493.200,24.410
0,493.200,24.110
0,493.500,24.110
5,493.500,24.410
0,494.000,24.470
0,494.800,25.020
