149.000 ,175.000 ,92.589 ,92.762 ,93.030 ,90.430 ,97,0.000 ,98.700 ,94.310 ,94.200 ,0,20190218,8101030001,êŒéÎêÏêÖån,êŒéÎêÏ,,
0,-26.800 ,98.640 ,,,,,,,,,,,,,,,
0,-23.330 ,98.690 ,,,,,,,,,,,,,,,
0,-21.730 ,98.620 ,,,,,,,,,,,,,,,
0,-17.980 ,96.750 ,,,,,,,,,,,,,,,
0,-14.190 ,95.010 ,,,,,,,,,,,,,,,
0,-11.180 ,94.760 ,,,,,,,,,,,,,,,
0,-8.080 ,93.150 ,,,,,,,,,,,,,,,
0,-5.820 ,92.260 ,,,,,,,,,,,,,,,
0,-2.810 ,92.100 ,,,,,,,,,,,,,,,
2,-0.001 ,92.480 ,,,,,,,,,,,,,,,
1,0.000 ,92.589 ,,,,,,,,,,,,,,,
0,0.001 ,92.480 ,,,,,,,,,,,,,,,
5,3.860 ,92.430 ,,,,,,,,,,,,,,,
0,4.570 ,92.250 ,,,,,,,,,,,,,,,
0,4.830 ,92.300 ,,,,,,,,,,,,,,,
5,5.330 ,92.500 ,,,,,,,,,,,,,,,
0,12.300 ,92.560 ,,,,,,,,,,,,,,,
0,17.520 ,92.910 ,,,,,,,,,,,,,,,
0,21.920 ,92.940 ,,,,,,,,,,,,,,,
0,25.290 ,92.990 ,,,,,,,,,,,,,,,
0,27.960 ,92.950 ,,,,,,,,,,,,,,,
2,28.499 ,92.980 ,,,,,,,,,,,,,,,
12,28.500 ,93.030 ,,,,,,,,,,,,,,,
13,28.501 ,92.980 ,,,,,,,,,,,,,,,
0,30.600 ,91.790 ,,,,,,,,,,,,,,,
0,32.300 ,90.770 ,,,,,,,,,,,,,,,
0,33.900 ,90.090 ,,,,,,,,,,,,,,,
16,34.800 ,89.680 ,,,,,,,,,,,,,,,
0,35.000 ,89.330 ,,,,,,,,,,,,,,,
0,40.000 ,88.880 ,,,,,,,,,,,,,,,
0,45.000 ,88.980 ,,,,,,,,,,,,,,,
0,50.000 ,89.180 ,,,,,,,,,,,,,,,
0,55.000 ,89.280 ,,,,,,,,,,,,,,,
0,60.000 ,89.380 ,,,,,,,,,,,,,,,
0,65.000 ,89.380 ,,,,,,,,,,,,,,,
0,70.000 ,89.380 ,,,,,,,,,,,,,,,
0,75.000 ,89.430 ,,,,,,,,,,,,,,,
0,80.000 ,89.530 ,,,,,,,,,,,,,,,
16,84.000 ,89.680 ,,,,,,,,,,,,,,,
0,85.000 ,89.730 ,,,,,,,,,,,,,,,
0,90.000 ,89.870 ,,,,,,,,,,,,,,,
0,93.300 ,89.760 ,,,,,,,,,,,,,,,
16,94.000 ,89.510 ,,,,,,,,,,,,,,,
0,95.000 ,89.210 ,,,,,,,,,,,,,,,
0,100.000 ,88.760 ,,,,,,,,,,,,,,,
0,105.000 ,88.660 ,,,,,,,,,,,,,,,
0,110.000 ,88.510 ,,,,,,,,,,,,,,,
0,115.000 ,88.560 ,,,,,,,,,,,,,,,
0,120.000 ,88.660 ,,,,,,,,,,,,,,,
0,125.000 ,88.610 ,,,,,,,,,,,,,,,
0,130.000 ,88.510 ,,,,,,,,,,,,,,,
27,135.000 ,89.010 ,,,,,,,,,,,,,,,
0,140.000 ,88.610 ,,,,,,,,,,,,,,,
0,145.000 ,88.260 ,,,,,,,,,,,,,,,
0,150.000 ,88.510 ,,,,,,,,,,,,,,,
0,155.000 ,88.510 ,,,,,,,,,,,,,,,
27,160.000 ,88.510 ,,,,,,,,,,,,,,,
0,165.000 ,88.610 ,,,,,,,,,,,,,,,
0,170.000 ,88.260 ,,,,,,,,,,,,,,,
