31.400 ,280.000 ,231.438 ,231.089 ,230.310 ,229.880 ,109,,234.720 ,231.480 ,231.010 ,0,20210113,8101030410,êŒéÎêÏêÖån,î¸âlêÏ,,
28,-43.632 ,239.860 ,,,,,,,,,,,,,,,
0,-39.007 ,238.850 ,,,,,,,,,,,,,,,
0,-37.872 ,238.590 ,,,,,,,,,,,,,,,
0,-35.133 ,237.680 ,,,,,,,,,,,,,,,
0,-31.211 ,237.400 ,,,,,,,,,,,,,,,
0,-27.962 ,235.760 ,,,,,,,,,,,,,,,
0,-23.033 ,234.970 ,,,,,,,,,,,,,,,
0,-19.706 ,234.610 ,,,,,,,,,,,,,,,
0,-17.505 ,234.530 ,,,,,,,,,,,,,,,
28,-15.375 ,233.340 ,,,,,,,,,,,,,,,
5,-14.807 ,233.280 ,,,,,,,,,,,,,,,
0,-14.753 ,233.280 ,,,,,,,,,,,,,,,
0,-14.752 ,232.830 ,,,,,,,,,,,,,,,
0,-14.280 ,232.830 ,,,,,,,,,,,,,,,
0,-14.279 ,233.280 ,,,,,,,,,,,,,,,
5,-14.219 ,233.280 ,,,,,,,,,,,,,,,
0,-12.690 ,233.300 ,,,,,,,,,,,,,,,
0,-11.846 ,233.740 ,,,,,,,,,,,,,,,
14,-11.385 ,233.800 ,,,,,,,,,,,,,,,
0,-8.039 ,233.720 ,,,,,,,,,,,,,,,
14,-4.748 ,233.610 ,,,,,,,,,,,,,,,
0,-4.271 ,233.480 ,,,,,,,,,,,,,,,
0,-2.263 ,232.160 ,,,,,,,,,,,,,,,
5,-1.951 ,232.080 ,,,,,,,,,,,,,,,
0,-1.892 ,232.070 ,,,,,,,,,,,,,,,
0,-1.884 ,231.710 ,,,,,,,,,,,,,,,
0,-1.514 ,231.630 ,,,,,,,,,,,,,,,
0,-1.475 ,231.980 ,,,,,,,,,,,,,,,
5,-1.397 ,231.960 ,,,,,,,,,,,,,,,
0,-0.749 ,231.740 ,,,,,,,,,,,,,,,
1,0.000 ,231.438 ,,,,,,,,,,,,,,,
2,0.001 ,231.240 ,,,,,,,,,,,,,,,
0,1.246 ,230.900 ,,,,,,,,,,,,,,,
10,3.779 ,230.250 ,,,,,,,,,,,,,,,
16,7.138 ,228.830 ,,,,,,,,,,,,,,,
0,7.936 ,228.450 ,,,,,,,,,,,,,,,
10,8.365 ,228.440 ,,,,,,,,,,,,,,,
0,8.416 ,228.210 ,,,,,,,,,,,,,,,
0,10.263 ,228.020 ,,,,,,,,,,,,,,,
0,11.401 ,228.260 ,,,,,,,,,,,,,,,
10,12.428 ,228.400 ,,,,,,,,,,,,,,,
16,12.810 ,228.840 ,,,,,,,,,,,,,,,
10,13.538 ,229.680 ,,,,,,,,,,,,,,,
0,15.867 ,230.740 ,,,,,,,,,,,,,,,
0,21.699 ,230.960 ,,,,,,,,,,,,,,,
0,26.769 ,230.940 ,,,,,,,,,,,,,,,
0,28.782 ,230.440 ,,,,,,,,,,,,,,,
13,32.768 ,230.230 ,,,,,,,,,,,,,,,
2,32.769 ,230.230 ,,,,,,,,,,,,,,,
12,32.770 ,230.310 ,,,,,,,,,,,,,,,
0,34.300 ,230.010 ,,,,,,,,,,,,,,,
0,38.200 ,229.060 ,,,,,,,,,,,,,,,
16,38.900 ,228.870 ,,,,,,,,,,,,,,,
0,39.200 ,228.470 ,,,,,,,,,,,,,,,
0,40.000 ,228.470 ,,,,,,,,,,,,,,,
0,45.000 ,228.570 ,,,,,,,,,,,,,,,
0,50.000 ,228.470 ,,,,,,,,,,,,,,,
0,55.000 ,228.470 ,,,,,,,,,,,,,,,
0,58.400 ,228.570 ,,,,,,,,,,,,,,,
16,58.401 ,228.850 ,,,,,,,,,,,,,,,
0,58.402 ,229.240 ,,,,,,,,,,,,,,,
0,59.800 ,229.500 ,,,,,,,,,,,,,,,
2,60.789 ,229.830 ,,,,,,,,,,,,,,,
12,60.790 ,229.880 ,,,,,,,,,,,,,,,
13,63.233 ,230.110 ,,,,,,,,,,,,,,,
0,67.503 ,230.240 ,,,,,,,,,,,,,,,
0,69.443 ,230.220 ,,,,,,,,,,,,,,,
0,70.765 ,229.800 ,,,,,,,,,,,,,,,
0,76.021 ,229.850 ,,,,,,,,,,,,,,,
0,82.365 ,229.640 ,,,,,,,,,,,,,,,
0,88.695 ,229.400 ,,,,,,,,,,,,,,,
0,94.956 ,229.390 ,,,,,,,,,,,,,,,
0,100.012 ,229.300 ,,,,,,,,,,,,,,,
0,101.297 ,229.590 ,,,,,,,,,,,,,,,
0,101.863 ,229.620 ,,,,,,,,,,,,,,,
0,102.570 ,229.290 ,,,,,,,,,,,,,,,
0,103.214 ,229.300 ,,,,,,,,,,,,,,,
0,103.673 ,229.720 ,,,,,,,,,,,,,,,
10,103.963 ,229.740 ,,,,,,,,,,,,,,,
10,104.985 ,230.090 ,,,,,,,,,,,,,,,
0,105.751 ,230.720 ,,,,,,,,,,,,,,,
0,109.668 ,230.900 ,,,,,,,,,,,,,,,
